0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
0,1
1,1
2,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
26,1
27,1
28,1
29,1
0,2
1,2
2,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
26,2
27,2
28,2
29,2
0,3
1,3
2,3
13,3
14,3
15,3
16,3
29,3
0,4
1,4
14,4
15,4
16,4
29,4
0,5
14,5
15,5
16,5
29,5
0,6
10,6
11,6
14,6
15,6
16,6
29,6
0,7
10,7
11,7
14,7
15,7
16,7
17,7
18,7
29,7
0,8
14,8
15,8
16,8
17,8
18,8
29,8
0,9
14,9
15,9
29,9
0,10
3,10
4,10
14,10
15,10
29,10
0,11
3,11
4,11
13,11
14,11
15,11
29,11
0,12
13,12
14,12
15,12
29,12
0,13
5,13
6,13
13,13
14,13
15,13
29,13
0,14
5,14
6,14
13,14
14,14
15,14
29,14
0,15
13,15
14,15
15,15
29,15
0,16
13,16
14,16
15,16
19,16
20,16
29,16
0,17
13,17
14,17
15,17
19,17
20,17
29,17
0,18
13,18
14,18
15,18
16,18
17,18
18,18
29,18
0,19
13,19
14,19
15,19
16,19
17,19
18,19
29,19
0,20
13,20
14,20
15,20
26,20
27,20
28,20
29,20
0,21
14,21
15,21
26,21
27,21
28,21
29,21
0,22
29,22
0,23
29,23
0,24
1,24
2,24
3,24
29,24
0,25
1,25
2,25
3,25
24,25
25,25
29,25
0,26
24,26
25,26
29,26
0,27
29,27
0,28
29,28
0,29
1,29
2,29
3,29
4,29
5,29
6,29
7,29
8,29
9,29
10,29
11,29
12,29
13,29
14,29
15,29
16,29
17,29
18,29
19,29
20,29
21,29
22,29
23,29
24,29
25,29
26,29
27,29
28,29
29,29
