0,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
0,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
0,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
0,3
13,3
14,3
15,3
16,3
17,3
18,3
19,3
0,4
13,4
14,4
15,4
16,4
17,4
18,4
19,4
0,5
1,5
2,5
16,5
17,5
18,5
19,5
0,6
1,6
2,6
3,6
16,6
17,6
18,6
19,6
0,7
1,7
2,7
3,7
4,7
5,7
17,7
18,7
19,7
0,8
1,8
2,8
3,8
4,8
5,8
6,8
17,8
18,8
19,8
0,9
1,9
2,9
3,9
4,9
5,9
6,9
17,9
18,9
19,9
0,10
1,10
2,10
3,10
4,10
5,10
6,10
17,10
18,10
19,10
0,11
1,11
2,11
3,11
4,11
17,11
18,11
19,11
0,12
1,12
16,12
17,12
18,12
19,12
0,13
14,13
15,13
16,13
17,13
18,13
19,13
0,14
13,14
14,14
15,14
16,14
17,14
18,14
19,14
0,15
1,15
13,15
14,15
15,15
16,15
17,15
18,15
19,15
0,16
1,16
16,16
17,16
18,16
19,16
0,17
1,17
2,17
16,17
17,17
18,17
19,17
0,18
1,18
2,18
17,18
18,18
19,18
0,19
1,19
2,19
17,19
18,19
19,19
0,20
1,20
2,20
17,20
18,20
19,20
0,21
1,21
2,21
3,21
4,21
14,21
15,21
16,21
17,21
18,21
19,21
0,22
1,22
2,22
3,22
4,22
5,22
15,22
16,22
17,22
18,22
19,22
0,23
1,23
2,23
3,23
4,23
5,23
15,23
16,23
17,23
18,23
19,23
0,24
1,24
2,24
3,24
4,24
15,24
16,24
17,24
18,24
19,24
0,25
1,25
2,25
3,25
13,25
14,25
15,25
16,25
17,25
18,25
19,25
0,26
1,26
13,26
14,26
15,26
16,26
17,26
18,26
19,26
0,27
1,27
13,27
14,27
15,27
16,27
17,27
18,27
19,27
0,28
1,28
14,28
15,28
16,28
17,28
18,28
19,28
0,29
1,29
0,30
1,30
0,31
1,31
2,31
3,31
4,31
0,32
1,32
2,32
3,32
4,32
0,33
1,33
2,33
3,33
4,33
0,34
1,34
2,34
3,34
4,34
5,34
0,35
1,35
2,35
3,35
4,35
5,35
0,36
1,36
2,36
3,36
4,36
5,36
6,36
7,36
8,36
9,36
10,36
0,37
1,37
2,37
3,37
4,37
5,37
6,37
7,37
8,37
9,37
10,37
11,37
12,37
13,37
14,37
15,37
16,37
17,37
18,37
19,37
0,38
1,38
2,38
3,38
4,38
5,38
6,38
7,38
8,38
9,38
10,38
11,38
12,38
13,38
14,38
15,38
16,38
17,38
18,38
19,38
0,39
1,39
2,39
3,39
4,39
5,39
6,39
7,39
8,39
9,39
10,39
11,39
12,39
13,39
14,39
15,39
16,39
17,39
18,39
19,39
