0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
0,7
1,7
2,7
3,7
4,7
5,7
6,7
7,7
8,7
11,7
12,7
13,7
14,7
15,7
16,7
17,7
18,7
19,7
0,12
1,12
2,12
3,12
4,12
5,12
6,12
7,12
8,12
11,12
12,12
13,12
14,12
15,12
16,12
17,12
18,12
19,12
0,17
1,17
2,17
3,17
4,17
5,17
6,17
7,17
12,17
13,17
14,17
15,17
16,17
17,17
18,17
19,17
0,22
1,22
2,22
3,22
4,22
5,22
6,22
7,22
8,22
11,22
12,22
13,22
14,22
15,22
16,22
17,22
18,22
19,22
0,27
1,27
2,27
3,27
4,27
5,27
6,27
7,27
8,27
11,27
12,27
13,27
14,27
15,27
16,27
17,27
18,27
19,27
0,32
1,32
2,32
3,32
4,32
5,32
6,32
7,32
8,32
11,32
12,32
13,32
14,32
15,32
16,32
17,32
18,32
19,32
0,37
1,37
2,37
3,37
4,37
5,37
6,37
7,37
8,37
11,37
12,37
13,37
14,37
15,37
16,37
17,37
18,37
19,37
0,43
1,43
2,43
3,43
4,43
5,43
6,43
7,43
8,43
11,43
12,43
13,43
14,43
15,43
16,43
17,43
18,43
19,43
0,48
1,48
2,48
3,48
4,48
5,48
6,48
7,48
8,48
11,48
12,48
13,48
14,48
15,48
16,48
17,48
18,48
19,48
