0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
0,1
1,1
2,1
3,1
4,1
15,1
16,1
17,1
18,1
19,1
0,2
1,2
2,2
3,2
4,2
15,2
16,2
17,2
18,2
19,2
0,3
1,3
2,3
3,3
4,3
15,3
16,3
17,3
18,3
19,3
0,4
1,4
2,4
3,4
4,4
15,4
16,4
17,4
18,4
19,4
0,15
1,15
2,15
3,15
4,15
15,15
16,15
17,15
18,15
19,15
0,16
1,16
2,16
3,16
4,16
15,16
16,16
17,16
18,16
19,16
0,17
1,17
2,17
3,17
4,17
15,17
16,17
17,17
18,17
19,17
0,18
1,18
2,18
3,18
4,18
15,18
16,18
17,18
18,18
19,18
0,19
1,19
2,19
3,19
4,19
5,19
6,19
7,19
12,19
13,19
14,19
15,19
16,19
17,19
18,19
19,19
