0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
24,0
25,0
26,0
47,0
48,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
116,0
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
24,1
25,1
26,1
47,1
48,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
116,1
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
26,2
48,2
49,2
50,2
51,2
52,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,2
86,2
87,2
88,2
93,2
94,2
95,2
96,2
97,2
116,2
0,3
1,3
2,3
3,3
4,3
5,3
6,3
7,3
8,3
12,3
13,3
14,3
15,3
16,3
26,3
52,3
53,3
62,3
63,3
64,3
65,3
66,3
67,3
93,3
94,3
95,3
116,3
0,4
1,4
2,4
3,4
4,4
5,4
6,4
12,4
13,4
14,4
15,4
16,4
26,4
27,4
28,4
29,4
52,4
53,4
62,4
63,4
64,4
65,4
66,4
67,4
93,4
94,4
95,4
99,4
100,4
101,4
102,4
103,4
104,4
105,4
106,4
107,4
108,4
109,4
110,4
111,4
112,4
113,4
114,4
115,4
116,4
0,5
1,5
2,5
3,5
4,5
5,5
6,5
12,5
13,5
14,5
15,5
16,5
26,5
27,5
28,5
29,5
30,5
31,5
32,5
50,5
51,5
52,5
59,5
60,5
61,5
62,5
63,5
64,5
65,5
66,5
67,5
73,5
74,5
75,5
76,5
77,5
78,5
85,5
86,5
87,5
88,5
89,5
93,5
94,5
95,5
99,5
100,5
0,6
1,6
2,6
3,6
4,6
5,6
6,6
7,6
8,6
9,6
10,6
11,6
12,6
13,6
14,6
15,6
16,6
29,6
30,6
31,6
32,6
33,6
34,6
35,6
50,6
51,6
59,6
60,6
61,6
62,6
63,6
64,6
65,6
66,6
73,6
74,6
75,6
76,6
77,6
78,6
85,6
89,6
93,6
94,6
95,6
99,6
100,6
0,7
1,7
2,7
3,7
4,7
5,7
6,7
7,7
8,7
9,7
10,7
11,7
12,7
13,7
14,7
15,7
16,7
32,7
33,7
34,7
35,7
36,7
37,7
38,7
50,7
51,7
59,7
60,7
61,7
62,7
63,7
64,7
65,7
66,7
73,7
74,7
75,7
76,7
77,7
78,7
79,7
80,7
81,7
82,7
83,7
84,7
85,7
89,7
93,7
94,7
95,7
99,7
100,7
101,7
102,7
0,8
1,8
2,8
3,8
4,8
5,8
6,8
7,8
8,8
9,8
10,8
11,8
12,8
13,8
14,8
15,8
16,8
35,8
36,8
37,8
38,8
39,8
50,8
51,8
59,8
60,8
61,8
62,8
63,8
64,8
65,8
66,8
67,8
68,8
73,8
74,8
75,8
76,8
89,8
99,8
100,8
101,8
102,8
0,9
1,9
2,9
3,9
4,9
5,9
6,9
7,9
8,9
9,9
10,9
11,9
12,9
13,9
14,9
15,9
16,9
39,9
51,9
52,9
53,9
54,9
55,9
60,9
61,9
62,9
63,9
64,9
65,9
66,9
67,9
68,9
76,9
89,9
102,9
0,10
1,10
2,10
3,10
4,10
5,10
6,10
7,10
11,10
12,10
13,10
14,10
15,10
16,10
39,10
51,10
52,10
53,10
54,10
55,10
60,10
61,10
62,10
63,10
64,10
65,10
66,10
67,10
68,10
69,10
76,10
77,10
83,10
89,10
102,10
0,11
1,11
2,11
3,11
39,11
50,11
51,11
52,11
53,11
54,11
55,11
64,11
65,11
66,11
67,11
68,11
69,11
76,11
77,11
83,11
84,11
89,11
90,11
91,11
92,11
93,11
94,11
95,11
