0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
0,2
1,2
2,2
16,2
17,2
18,2
19,2
0,3
1,3
2,3
19,3
0,4
19,4
0,5
19,5
0,6
19,6
0,7
6,7
7,7
8,7
9,7
10,7
11,7
12,7
13,7
19,7
0,8
6,8
7,8
8,8
9,8
10,8
11,8
12,8
13,8
19,8
0,9
10,9
11,9
12,9
13,9
19,9
0,10
12,10
13,10
19,10
0,11
12,11
13,11
19,11
0,12
12,12
13,12
19,12
0,13
6,13
7,13
8,13
9,13
10,13
11,13
12,13
13,13
19,13
0,14
6,14
7,14
8,14
9,14
10,14
11,14
12,14
13,14
19,14
0,15
19,15
0,16
19,16
0,17
19,17
0,18
17,18
18,18
19,18
0,19
1,19
2,19
3,19
4,19
5,19
6,19
7,19
12,19
13,19
14,19
15,19
16,19
17,19
18,19
19,19
