금강비검	26	0	10000	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	1	0	75	0	0	210m220	210m220	2
녹호박별봉	26	4	10000	1	0	0	0	0	2000000	-1	1	0	300	2000	10	10	10	0	0	4	0	99	0	2	130m140	130m140	2
웨딩드레스5	26	1	250000	1	0	0	0	0	10000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
비룡반지	26	1	10000	1	0	0	0	0	20000	-7	0	0	200	400	0	0	5	0	0	3	0	30	2	1	0	0	2
환영의투구	26	1	10000	0	0	1	0	0	300000	0	0	0	1000	600	0	0	0	0	0	0	0	0	0	0	0	0	2
환웅의궁포'2성	26	0	700000	1	0	0	0	0	150000	-37	1	1	1000	200	1	1	1	0	0	0	0	80	10	1	0	0	0
할로윈긴눈해골	26	0	10000	1	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
천부연머리띠	26	0	50000	1	0	0	0	0	30000	-9	2	2	0	500	0	0	5	0	0	4	0	65	2	1	0	0	2
민첩의반지2	26	1	2000	1	0	0	0	0	5000	0	0	0	0	0	0	4	0	0	0	0	0	26	0	0	0	0	2
은도포499	26	1	10000	1	0	0	0	0	30000	-35	0	0	700	500	0	0	0	0	0	3	0	99	0	0	0	0	0
보라도포563	26	1	10000	1	0	0	0	0	30000	-27	0	0	200	0	0	0	0	0	0	2	0	80	0	0	0	0	1
연자호박선류	26	1	15000	1	0	0	0	0	70000	-6	0	2	200	250	0	0	1	0	0	4	0	75	2	1	0	0	2
굳은비늘여자갑주	26	1	100000	1	0	0	0	0	101000	-41	4	0	5000	0	0	0	0	0	0	1	0	76	1	0	0	0	1
산타헤어(여)	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
환웅의장갑'2성	26	0	700000	1	0	0	0	0	150000	-8	1	1	30	0	1	0	0	0	0	0	0	80	5	0	0	0	2
추석빔머리(남)	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
통가죽선류	26	0	12000	1	0	0	0	0	30000	-2	2	2	0	100	0	3	3	0	0	4	0	30	2	1	0	0	2
저주의단검	26	0	50000	1	0	0	0	0	500000	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	150m250	150m250	2
용섬제구궁	26	99	10000	1	0	0	0	0	100000	0	7	10	0	0	0	0	0	0	0	5	0	99	0	0	480m530	580m630	2
공부벌레안경	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
초록색남자도복	26	1	20	1	0	0	0	0	5000	-12	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0
