1137	16	청룡	청룡독공3	청룡독공2	7	7	1	1	2	54	17	8	36	36	76	36	96
1138	16	청룡	청룡독공4	청룡독공3	7	7	1	1	3	54	25	8	39	39	80	39	100
1139	16	청룡	청룡독공5	청룡독공4	7	7	1	1	4	54	33	8	42	42	84	42	104
1140	16	청룡	청룡독공6	청룡독공5	7	7	1	1	5	54	41	8	44	44	88	44	109
1141	16	청룡	청룡독공7	청룡독공6	7	7	1	1	6	54	49	8	47	47	91	47	113
1142	16	청룡	청룡독공8	청룡독공7	7	7	1	1	7	54	57	8	50	50	95	50	117
1143	16	청룡	청룡독공9	청룡독공8	7	7	1	1	8	54	65	8	52	52	99	52	121
1144	16	청룡	청룡독공10	청룡독공9	7	7	1	1	9	54	73	8	55	55	102	55	125
1145	16	청룡	청룡독공11	청룡독공10	7	7	1	1	10	54	81	8	58	58	106	58	129
1146	16	청룡	청룡독공12	청룡독공11	7	7	1	1	11	54	89	8	60	60	110	60	133
1147	16	통통한실뱀	실뱀의저주	0	7	1	0	2	0	0	1	9	8	8	8	8	8
1148	16	통통한실뱀	실뱀의저주2	실뱀의저주	7	1	1	2	1	0	20	9	13	13	18	13	20
1149	16	통통한실뱀	실뱀의저주3	실뱀의저주2	7	1	1	2	2	0	39	9	18	18	28	18	33
1150	16	통통한실뱀	실뱀의저주4	실뱀의저주3	7	1	1	2	3	0	58	9	23	23	39	23	45
1151	16	통통한실뱀	실뱀의저주5	실뱀의저주4	7	1	1	2	4	0	77	9	28	28	49	28	58
1152	16	통통한실뱀	실뱀의저주6	실뱀의저주5	7	1	1	2	5	0	96	9	33	33	59	33	70
1153	16	풀빛뱀	풀뱀의저주	실뱀의저주	7	2	1	2	6	9	1	9	11	11	19	11	23
1154	16	풀빛뱀	풀뱀의저주2	풀뱀의저주	7	2	1	2	1	9	20	9	16	16	29	16	35
1155	16	풀빛뱀	풀뱀의저주3	풀뱀의저주2	7	2	1	2	2	9	39	9	22	22	39	22	46
1156	16	풀빛뱀	풀뱀의저주4	풀뱀의저주3	7	2	1	2	3	9	58	9	27	27	48	27	58
1157	16	풀빛뱀	풀뱀의저주5	풀뱀의저주4	7	2	1	2	4	9	77	9	32	32	58	32	70
1158	16	풀빛뱀	풀뱀의저주6	풀뱀의저주5	7	2	1	2	5	9	96	9	38	38	68	38	82
1159	16	홍사	홍사의저주	풀뱀의저주	7	3	1	2	6	18	1	9	15	15	29	15	36
1160	16	홍사	홍사의저주2	홍사의저주	7	3	1	2	1	18	20	9	21	21	39	21	47
1161	16	홍사	홍사의저주3	홍사의저주2	7	3	1	2	2	18	39	9	26	26	48	26	59
1162	16	홍사	홍사의저주4	홍사의저주3	7	3	1	2	3	18	58	9	32	32	58	32	70
1163	16	홍사	홍사의저주5	홍사의저주4	7	3	1	2	4	18	77	9	37	37	67	37	81
1164	16	홍사	홍사의저주6	홍사의저주5	7	3	1	2	5	18	96	9	43	43	77	43	93
1165	16	금사	금사의저주	홍사의저주	7	4	1	2	6	27	1	9	19	19	39	19	49
1166	16	금사	금사의저주2	금사의저주	7	4	1	2	1	27	20	9	25	25	48	25	60
1167	16	금사	금사의저주3	금사의저주2	7	4	1	2	2	27	39	9	31	31	58	31	71
