안시도	26	4	500000	1	0	0	0	0	50000	0	0	0	500	250	0	0	0	10	10	0	0	98	0	0	400m500	400m500	2
적호박반지	26	1	10000	1	0	0	0	0	30000	-7	0	0	100	200	1	0	0	0	0	3	0	75	2	1	0	0	2
천둥부적	26	1	100	1	0	0	0	0	1000	-2	0	1	0	200	0	1	1	0	0	0	0	40	0	0	0	0	2
뒷짐도령옷	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
중국비단모자	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
칠식천부연궁	26	0	1000000	0	0	0	0	0	300000	0	2	2	500	550	0	3	0	0	0	5	0	85	0	0	140m300	146m195	2
귀문봉	26	0	20000	1	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	3	0	77	0	0	30m50	30m50	2
벌목생산의복(남)	26	1	10000	0	0	0	0	0	50000	-20	0	0	1000	1000	0	0	0	0	0	0	0	35	0	0	0	0	0
환웅의통옷'7성	26	0	700000	1	0	0	0	0	150000	-39	3	0	32000	32000	0	4	4	0	0	0	0	99	60	7	0	0	1
연자호박투구	26	1	15000	1	0	0	0	0	40000	-8	0	0	100	300	0	0	0	0	0	0	0	80	2	1	0	0	2
부엌칼	26	0	3000	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1m2	1m2	2
어콘3	26	1	200000000	1	0	0	0	0	400000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
고딕레이스머리(여)	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
진'천부연도	26	0	2000000	1	0	0	0	0	500000	0	5	1	2500	1500	4	4	0	0	0	2	0	99	0	0	290m700	250m450	2
굳보라비늘여자갑주	26	1	3000	1	0	0	0	0	7000	-21	2	0	400	0	0	0	0	0	0	1	0	16	1	0	0	0	1
청동약막대기	26	1	5000	1	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	200m250	150m200	2
구리남자투구	26	1	600	1	0	0	0	0	10000	-6	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
산타클로스옷	26	1	15000	1	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
쇄자황금장갑	26	1	10000	1	0	0	0	0	50000	-12	5	5	3000	300	20	10	0	0	0	1	0	50	2	1	0	0	2
죄수복	26	1	10000	1	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
보라도포493	26	1	10000	1	0	0	0	0	30000	-27	0	0	100	20	0	0	0	0	0	3	0	80	0	0	0	0	0
청동도포557	26	1	10000	1	0	0	0	0	30000	-39	0	0	1500	0	0	0	0	0	0	1	0	99	0	0	0	0	1
시따의귀걸이'4성(손상)	26	0	700000	1	0	0	0	0	150000	-7	2	2	3500	3500	0	2	4	0	0	0	0	99	90	2	0	0	2
극빙지옥사장	26	0	3000000	1	0	0	0	0	300000	0	0	0	4000	13000	0	0	3	0	0	0	0	99	21	0	50m200	50m200	2
천부연반지	26	0	250000	1	0	0	0	0	60000	-6	2	2	0	250	0	3	4	0	0	3	0	65	2	1	0	0	2
환웅의머릿깃'7성	26	0	700000	1	0	0	0	0	150000	-12	7	7	3200	3200	8	11	2	0	0	0	0	99	60	2	0	0	2
용마제삼검	26	99	10000	1	0	0	0	0	20000	0	3	1	0	0	0	0	0	0	0	1	0	99	0	0	510m570	510m570	2
수정의귀걸이	26	1	30000	1	0	0	0	0	50000	-2	5	5	800	400	2	2	2	0	0	0	0	0	0	0	0	0	2
행운의정장구두	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
방어의반지2	26	1	2000	1	0	0	0	0	5000	-2	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	2
귀문장'태	26	0	2000000	1	0	0	0	0	300000	0	0	0	0	0	0	0	0	0	0	4	0	77	0	0	60m100	60m100	2
경원비검	26	0	10000	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	1	0	20	0	0	120m140	140m150	2
연녹호박선류	26	1	10000	1	0	0	0	0	70000	-6	0	2	200	250	0	0	1	0	0	4	0	75	2	1	0	0	2
파란깃발	26	5	20	1	0	0	0	0	4000	0	0	0	0	0	10	0	0	0	0	0	0	20	0	0	10m20	10m20	2
카레이서모자	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
리본토끼모자	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
청월기창	26	10	10000	1	0	0	0	0	5000000	0	7	2	0	0	10	10	10	0	0	2	0	80	0	0	890m1100	890m1100	2
특환두대도	26	80	100000	1	0	0	0	0	500000	0	-5	1	0	0	0	0	0	0	0	1	0	75	0	0	180m240	210m240	2
루돌프사슴코	26	0	1000000	1	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
시연갑주	26	1	11500	0	0	0	0	0	131000	-46	0	0	0	0	0	0	0	0	0	1	0	86	0	0	0	0	0
파란색짧은도포	26	1	280	1	0	0	0	0	9000	-17	0	0	0	0	0	0	0	0	0	3	0	26	0	0	0	0	0
갑옷ac110	26	0	0	0	0	0	0	0	10000000	-110	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	2
웨딩드레스12	26	1	500000	1	0	0	0	0	10000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
천공깍지	26	1	10000	1	0	0	0	0	10000	-3	1	0	200	0	0	1	0	0	0	5	0	20	2	1	0	0	2
환웅천궁'6각	26	0	10000	1	0	0	0	0	30000	0	2	0	0	0	0	3	0	0	0	0	0	99	25	0	530m770	530m770	2
환웅의갑주'7성	26	0	700000	1	0	0	0	0	150000	-49	3	0	32000	6400	11	8	0	0	0	0	0	99	60	3	0	0	0
옛금장철노	26	0	200000	1	0	0	0	0	500000	0	9	4	300	0	0	9	0	0	0	5	0	88	0	0	160m240	130m200	2
선행의서제61권	26	1	7	1	0	0	0	0	2000	0	0	0	31	0	0	0	0	0	0	0	0	11	0	0	0	0	2
환웅의궁포'9성	26	0	700000	1	0	0	0	0	150000	-44	3	3	100000	20000	10	15	3	0	0	0	0	99	100	4	0	0	0
복돼지모자'2007	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
용섬제사노	26	99	10000	1	0	0	0	0	25000	0	8	3	0	0	0	0	0	0	0	5	0	99	0	0	130m150	130m150	2
거북의정령	26	0	9000000	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1m2	1m2	2
단단한도끼	26	1	1000	1	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10m20	7m10	2
무희방울	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
강화생산의복(여)	26	1	10000	0	0	0	0	0	50000	-20	0	0	1000	1000	0	0	0	0	0	0	0	35	0	0	0	0	1
천공투구	26	1	10000	1	0	0	0	0	30000	-9	2	2	300	300	3	3	3	0	0	0	0	40	2	1	0	0	2
흑문창	26	1	10000	1	0	0	0	0	200000	0	8	4	500	400	5	5	5	0	0	0	0	75	50	0	130m160	130m160	2
고구려검정방패	26	0	600000	1	0	0	0	0	30000	-8	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	2
녹호박깍지	26	1	10000	1	0	0	0	0	80000	-7	5	4	400	0	0	0	0	0	0	5	0	75	2	1	0	0	2
철궁포	26	1	6600	1	0	0	0	0	65000	-32	0	0	0	0	0	0	0	0	0	5	0	66	0	0	0	0	0
힘의반지3	26	1	3000	1	0	0	0	0	5000	0	0	0	0	0	5	0	0	0	0	0	0	36	0	0	0	0	2
금와하사궁표본	26	1	10000	0	0	0	0	0	150000	0	100	0	0	0	0	0	0	0	0	5	0	1	0	0	100m100	100m100	2
갈관매의정령	26	0	9000000	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1m2	1m2	2
행주목장식	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
환웅천륜'5각	26	0	10000	1	0	0	0	0	30000	0	0	0	4000	0	0	3	0	0	0	0	0	99	80	0	650m950	480m950	2
바다거북알	26	0	9000000	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1m2	1m2	2
귀문진산도'진	26	0	1800000	1	0	0	0	0	50000	0	4	0	0	0	0	0	0	0	0	2	2	99	0	0	380m880	310m700	2
옷7	26	1	10	1	0	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
연노랑웨딩드레스	26	1	50000	1	0	0	0	0	10000	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
구리도포506	26	1	10000	1	0	0	0	0	30000	-25	0	0	0	500	0	0	0	0	0	4	0	95	0	0	0	0	0
금도포570	26	1	10000	1	0	0	0	0	30000	-39	0	0	2000	0	0	0	0	0	0	2	0	99	0	0	0	0	1
환웅의장갑'9성	26	0	700000	1	0	0	0	0	150000	-12	5	5	3000	0	7	4	0	0	0	0	0	99	50	2	0	0	2
고양이코스튬옷	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
연청호박별봉	26	4	15000	1	0	0	0	0	2000000	0	0	0	500	2000	10	10	10	0	0	4	0	99	0	1	130m140	130m140	2
루시퍼의날개	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
노송의지팡이3	26	1	5000	1	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41m44	41m44	2
화관	26	0	10000	1	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
현인의심장	26	1	1	0	0	0	0	0	1000000	-41	0	0	0	0	0	0	0	0	0	3	3	99	0	0	0	0	1
천사날개	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
귀문보검'진	26	0	1800000	1	0	0	0	0	50000	0	4	0	0	0	0	0	0	0	0	1	1	99	0	0	480m710	570m860	2
원앙홍선	26	10	500000	1	0	0	0	0	45000	0	0	0	900	600	5	5	5	0	0	0	0	65	45	0	75m100	75m100	2
레이스머리띠	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
문신장갑	26	1	70000	1	0	0	0	0	80000	-6	3	2	150	0	4	3	0	0	0	1	0	56	2	1	0	0	2
은남자도복	26	1	8800	1	0	0	0	0	80000	-36	0	0	0	0	0	0	0	0	0	2	0	76	0	0	0	0	0
청동치마	26	1	3200	1	0	0	0	0	42000	-23	0	0	0	0	0	0	0	0	0	3	0	56	0	0	0	0	1
웨딩드레스25	26	1	2500000	1	0	0	0	0	10000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
망또19	26	1	180000	1	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
탁조	26	0	3000	0	0	0	0	0	50000	0	3	10	100000	0	0	0	0	0	0	0	0	56	0	0	0	0	2
환웅의연갑'9성	26	0	700000	1	0	0	0	0	150000	-51	3	0	100000	20000	15	10	0	0	0	0	0	99	100	3	0	0	1
환웅의궁의'8성(손상)	26	0	700000	1	0	0	0	0	150000	-43	3	3	64000	12800	9	13	3	0	0	0	0	99	80	3	0	0	1
하트두건	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
계후의도포	26	1	500000	1	0	0	0	0	250000	-40	0	0	0	1000	0	0	0	0	0	3	0	99	0	0	0	0	0
망또06	26	1	120000	1	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
금강갑주	26	1	50000	1	0	0	0	0	200000	-40	0	0	1000	1000	3	3	3	0	0	0	0	75	0	0	0	0	1
위로빗은수염	26	0	20000	1	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
아미팔찌	26	1	10000	1	0	0	0	0	50000	-6	1	0	500	100	1	5	0	0	0	2	0	56	2	1	0	0	2
가죽여자갑주	26	1	1500	1	0	0	0	0	21000	-26	0	0	0	0	0	0	0	0	0	1	0	36	0	0	0	0	1
공격의반지5	26	1	5000	1	0	0	0	0	5000	0	0	5	0	0	0	0	0	0	0	0	0	56	0	0	0	0	2
금도포	26	1	10500	1	0	0	0	0	100000	-37	0	0	0	0	0	0	0	0	0	3	0	86	0	0	0	0	0
용왕의투구	26	1	10000	1	0	0	0	0	100000	-11	4	4	900	900	6	5	4	0	0	0	0	99	2	1	0	0	2
선행의서제10권	26	1	7	1	0	0	0	0	2000	0	0	0	10	0	0	0	0	0	0	0	0	11	0	0	0	0	2
선행의서제74권	26	1	7	1	0	0	0	0	2000	0	0	0	0	34	0	0	0	0	0	0	0	11	0	0	0	0	2
느끼더듬이헤어	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
활옷	26	7	1000000	1	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
흑일신궁	26	0	50000	1	0	0	0	0	8000000	0	8	3	0	0	10	20	10	0	0	5	0	99	0	0	700m800	700m800	2
횃불	26	80	10000	1	0	0	0	0	500000	0	0	0	-100	0	0	0	0	0	0	0	0	70	0	0	76m110	76m110	2
파랑야광망또	26	1	250000	1	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
옷22	26	1	10	1	0	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
환웅의팔찌'8성(손상)	26	0	700000	1	0	0	0	0	150000	-10	1	3	1920	640	3	6	0	0	0	0	0	99	120	4	0	0	2
