선행의서제9권	26	1	7	1	0	0	0	0	2000	0	0	0	9	0	0	0	0	0	0	0	0	11	0	0	0	0	2
선행의서제73권	26	1	7	1	0	0	0	0	2000	0	0	0	0	33	0	0	0	0	0	0	0	11	0	0	0	0	2
구차가이드북용섬	26	99	10000	0	0	0	0	0	100000	0	7	10	0	0	0	0	0	0	0	5	0	99	0	0	480m530	580m630	2
비룡투구	26	1	10000	1	0	0	0	0	40000	-10	3	3	400	400	4	4	4	0	0	0	0	50	2	1	0	0	2
주술갑옷'영식	26	1	10000	0	0	0	0	0	500000	-40	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	2
문어모자	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
태존도	26	80	100000	1	0	0	0	0	500000	0	-5	1	0	0	0	0	0	0	0	0	0	76	0	0	180m250	180m250	2
옷6	26	1	10	1	0	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
회색야광망또	26	1	100000	1	0	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
환웅의팔찌'7성(손상)	26	0	700000	1	0	0	0	0	150000	-10	1	2	960	320	3	5	0	0	0	0	0	99	90	3	0	0	2
금장철노	26	0	200000	1	0	0	0	0	500000	0	9	4	300	0	0	9	0	0	0	5	0	88	0	0	160m240	130m200	2
관복	26	7	1000000	1	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
통통한실뱀알	26	0	9000000	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1m2	1m2	2
초심자의목도	26	0	1	1	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5m10	5m10	2
연갈호박별검	26	4	10000	1	0	0	0	0	2000000	0	6	1	4000	500	0	1	0	0	0	1	0	99	0	0	290m320	290m320	2
묘익노	26	0	100000	0	0	0	0	0	15000	0	15	3	500	0	0	2	0	0	0	5	0	33	0	0	120m190	100m160	2
연두색남자갑옷	26	1	10	1	0	0	0	0	3000	-8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
환웅천선'5각	26	0	10000	1	0	0	0	0	30000	0	0	0	4000	8000	0	0	3	0	0	0	0	99	20	1	87m580	87m580	2
금테족두리	26	0	20000	1	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
강철여자투구	26	1	1000	1	0	0	0	0	20000	-8	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1
용겸제삼봉	26	50	10000	1	0	0	0	0	20000	0	3	1	0	0	0	0	0	0	0	4	0	99	0	0	60m75	60m75	2
환웅의활복'7성(손상)	26	0	700000	1	0	0	0	0	150000	-44	3	0	12800	12800	8	11	0	0	0	0	0	99	240	4	0	0	0
칠교칠선	26	17	10000	1	0	0	0	0	25000	0	0	0	0	500	0	0	5	0	0	0	0	50	50	0	36m60	36m60	2
철도포518	26	1	10000	1	0	0	0	0	30000	-36	0	0	1200	0	0	0	0	0	0	2	0	99	0	0	0	0	0
초록색도포582	26	1	10000	1	0	0	0	0	30000	-23	0	0	40	10	0	0	0	0	0	3	0	75	0	0	0	0	1
환웅의두건'1성	26	0	700000	1	0	0	0	0	150000	-6	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	2
심판의낫'영식	26	40	600	0	0	0	0	0	1000000	0	6	6	7000	7000	15	0	10	0	0	0	0	99	50	1	940m1000	940m1000	2
킬트머리장식(여)	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
일요의정둔갑부적	26	0	1	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
남자특전복'녹	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
별사탕더듬이머리띠	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
경원진팔찌	26	1	20000	1	0	0	0	0	100000	-5	2	0	400	100	1	2	0	0	0	2	0	20	2	1	0	0	2
대마혼봉	26	0	10000	1	0	0	0	0	50000	0	0	0	200	700	0	0	12	0	0	3	0	75	0	0	8m8	10m19	2
사연갈반지	26	1	10000	1	0	0	0	0	50000	-7	0	1	100	500	0	0	5	0	0	3	0	56	2	1	0	0	2
차이나드레스	26	1	4000000	1	0	0	0	0	25000	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
민첩의반지6	26	1	5000	1	0	0	0	0	5000	0	0	0	0	0	0	7	0	0	0	2	0	66	0	0	0	0	2
조랑이풍선	26	0	20000	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1m2	1m2	2
힘의투구3	26	1	10000	1	0	0	0	0	5000	-5	0	0	0	0	3	0	0	0	0	0	0	0	20	0	0	0	2
환웅천검'4각	26	0	10000	1	0	0	0	0	25000	0	0	0	2000	0	2	0	0	0	0	0	0	99	15	1	480m720	540m780	2
도깨비탈	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
원숭이왕둔갑부적	26	0	1	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
다람쥐둔갑부적	26	0	1	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
보라색망또	26	1	10000	1	0	0	0	0	10000	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
금강비봉	26	0	10000	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	3	0	75	0	0	110m180	110m190	2
옷21	26	1	10	1	0	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
자객가죽신	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
적옥노리개	26	1	10000	1	0	0	0	0	30000	-7	0	0	0	150	0	0	0	0	0	0	0	66	350	4	0	0	2
환웅의선류'1성	26	0	700000	1	0	0	0	0	150000	-5	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	2
삼화청랑	26	1	8000	1	0	0	0	0	10000	-36	0	0	600	300	3	3	3	0	0	0	0	85	0	0	0	0	0
녹색풍선	26	0	20000	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1m2	1m2	2
회호박별궁	26	4	10000	1	0	0	0	0	2000000	0	7	8	1000	1500	0	0	1	0	0	5	0	99	0	0	560m580	560m580	2
파란색여자갑옷	26	1	500	1	0	0	0	0	9000	-22	0	0	0	0	0	0	0	0	0	2	0	26	0	0	0	0	1
금궁의	26	1	10800	1	0	0	0	0	95000	-40	0	0	0	0	0	0	0	0	0	5	0	86	0	0	0	0	1
마히샤의뿔투구'4강	26	0	700000	1	0	0	0	0	150000	-11	4	3	5000	0	11	11	3	0	0	0	0	99	70	1	0	0	2
국본검	26	0	50000	1	0	0	0	0	500000	0	1	2	200	0	0	0	0	0	0	1	0	75	0	0	150m280	150m530	2
청동비늘남자갑주	26	1	4000	1	0	0	0	0	56000	-34	0	0	0	0	0	0	0	0	0	1	0	56	0	0	0	0	0
아수라의보석	26	1	3000000	0	0	0	0	0	20000	0	2	2	3000	3000	0	3	3	3	0	0	0	99	0	0	0	0	2
용랑제삼봉	26	50	10000	1	0	0	0	0	20000	0	3	1	0	0	0	0	0	0	0	3	0	99	0	0	60m75	60m75	2
고양이탈	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
삼식천부연곤	26	0	1000000	0	0	0	0	0	100000	0	0	0	200	150	0	0	0	0	0	4	0	40	0	0	36m85	36m85	2
영민의쇠뇌	26	0	100000	1	0	0	0	0	200000	0	5	1	500	0	0	10	0	0	0	5	0	80	0	0	100m150	90m140	2
불의갑주	26	1	20000	1	0	0	0	0	40000	-33	0	0	800	0	0	0	0	0	0	1	0	60	0	0	0	0	0
선행의서제22권	26	1	7	1	0	0	0	0	2000	0	0	0	12	0	0	0	0	0	0	0	0	11	0	0	0	0	2
선행의서제86권	26	1	7	1	0	0	0	0	2000	0	0	0	46	0	0	0	0	0	0	0	0	11	0	0	0	0	2
바람제일식도(손상)	26	0	10000000	1	0	0	0	0	60000	0	10	0	0	0	0	9	0	0	0	2	0	90	0	0	900m1100	700m900	2
여자해명의옷'4성(손상)	26	0	3000000	1	0	0	0	0	300000	-39	0	0	0	30000	0	4	13	0	0	0	0	99	400	1	0	0	1
투구2	26	1	500000	1	0	0	0	0	250	-10	0	0	100	100	0	0	3	0	0	0	0	10	10	5	0	0	2
황진이의상(여)	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
스쿨헤어(남)	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
바람제일식반지	26	1	1000000	1	0	0	0	0	200000	-10	0	0	330	670	0	0	6	0	0	3	0	90	2	1	0	0	2
황금대장망치	26	1	100000	1	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	6000m8000	5500m7000	2
오식천부연검	26	0	1000000	0	0	0	0	0	200000	0	0	2	450	250	2	0	0	0	0	1	0	65	0	0	180m220	170m320	2
삼묘의갑주	26	1	100000	1	0	0	0	0	200000	-40	2	0	400	0	0	0	0	0	0	1	0	75	0	0	0	0	1
체력의반지8	26	1	5000	1	0	0	0	0	5000	0	0	0	800	0	0	0	0	0	0	1	0	86	0	0	0	0	2
환웅의모자'3성	26	0	700000	1	0	0	0	0	150000	-8	1	0	0	200	0	4	4	0	0	0	0	90	120	2	0	0	2
환웅의도포'1성	26	0	700000	1	0	0	0	0	150000	-33	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
은화목걸이	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
비키니수영복	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
천부연골무	26	0	50000	1	0	0	0	0	10000	-2	0	0	0	0	8	8	8	0	0	0	0	60	0	0	0	0	2
북방족털의상(여)	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
민첩의투구7	26	1	10000	1	0	0	0	0	5000	-5	0	0	0	0	0	7	0	0	0	0	0	0	20	0	0	0	2
사각방패	26	1	2000	1	0	0	0	0	5000	-3	0	0	0	0	0	0	0	0	0	1	0	36	0	0	0	0	2
연두색도포531	26	1	10000	1	0	0	0	0	30000	-20	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
가죽도포595	26	1	10000	1	0	0	0	0	30000	-24	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	1
백몽연의도끼	26	0	500	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10m20	7m10	2
대붕지옥이노	26	0	3000000	0	0	0	0	0	300000	0	0	0	0	0	0	1	0	0	0	0	0	90	9	0	240m270	240m270	2
