이무기의기원7	14	24	100	100	0	0	0	33000	0	0	0	0	0	312	0
포갑폐격8	14	8	100	100	0	31	3	0	0	0	0	0	0	319	1
석상지정	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
백엽호무영혈교8	14	16	100	100	0	0	0	5300	0	0	0	0	0	315	1
유주작파공참	14	24	100	100	0	1	0	14300	0	0	0	0	0	311	1
극빙지옥오격'도	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
부엉시독9	14	0	100	100	80	0	0	159	0	0	0	0	0	103	1
파혼염	14	8	100	100	0	12	1	5000	0	0	0	0	0	185	4
이펙트73	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
소현무불파갑6	14	240	100	100	168	0	0	20500	0	0	0	0	0	160	0
백호잔영2	14	0	100	100	15600	0	0	21500	0	0	0	0	0	36	0
홍사제마전음2	14	44	100	100	0	0	0	1000	0	0	0	0	0	161	3
관매눈쪼기8	14	66	100	100	54	0	0	650	0	0	0	0	0	106	1
축하폭죽	14	0	100	100	0	0	0	0	0	0	0	0	0	0	0
풀뱀독공7	14	80	100	100	80	0	0	284	0	0	0	0	0	313	1
주작시독12	14	0	100	100	80	0	0	27700	0	0	0	0	0	103	1
현무호분진격10	14	84	100	100	0	0	0	0	39000	0	0	0	0	320	1
소현무호분진격12	14	124	100	100	0	0	0	0	25900	0	0	0	0	320	1
소현무호분진격2	14	164	100	100	0	0	0	0	16900	0	0	0	0	320	1
유현무호분진격4	14	204	100	100	0	0	0	0	7800	0	0	0	0	320	1
수귀호분진격6	14	244	100	100	0	0	0	0	3100	0	0	0	0	320	1
창귀호분진격8	14	284	100	100	0	0	0	0	950	0	0	0	0	320	1
수라무장	14	0	100	100	1480	0	0	30	0	0	0	0	0	0	0
보라염색	14	0	100	100	2400	0	0	0	0	0	0	0	0	0	0
청룡의저주2	14	0	100	100	200	0	0	30000	0	0	0	0	0	104	1
청동피갑11	14	240	100	100	14400	0	0	570	0	0	0	0	0	143	0
진돗개의기원2	14	0	100	100	0	0	0	400	0	0	0	0	0	142	0
생성	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
백의극악염색	14	0	100	100	20736000	0	0	0	0	0	0	0	0	0	0
녹운멸생	14	0	100	100	0	12	4	0	0	0	0	0	0	0	1
위협의으르렁거림12	14	16	500	100	80	0	0	108	0	0	0	0	0	8	1
독덫작동	14	0	100	100	240	0	0	0	0	0	0	0	0	0	1
이펙트129	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
헤비강프리즈	14	0	100	100	80	0	0	80	0	0	0	0	0	0	1
수귀환체호위11	14	240	100	100	14400	0	0	3000	0	0	0	0	0	143	0
명상의지저귐12	14	1	100	100	0	0	0	0	0	0	0	0	0	91	0
아기새시독11	14	0	100	100	80	0	0	101	0	0	0	0	0	103	1
사랑의회복술	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
다람쥐저주	14	0	100	100	480	0	0	0	0	0	0	0	0	0	0
지룡의기원'역3	14	64	100	100	0	5	0	130000	0	0	0	0	0	312	0
실뱀독공9	14	80	100	100	80	0	0	80	0	0	0	0	0	313	1
주작시독2	14	0	100	100	80	0	0	20700	0	0	0	0	0	103	1
암흑기폭	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
오탄낙염	14	0	100	100	0	0	0	5298	0	0	0	0	0	0	1
수리파공참2	14	24	100	100	0	1	0	3510	0	0	0	0	0	311	1
명간옥참	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
월아일격	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
충성의반격	14	920	100	100	160	0	0	1600	0	0	0	0	0	36	0
이펙트6	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
이펙트185	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
노족의기원	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
M-무장	14	0	100	100	1480	0	0	30	0	0	0	0	0	0	0
금사의기원8	14	24	100	100	0	0	0	12000	0	0	0	0	0	312	0
위협의으르렁거림	14	104	500	100	80	0	0	28	0	0	0	0	0	8	1
현무각강격8	14	8	100	100	0	31	1	0	40400	0	0	0	0	318	1
소현무각강격10	14	8	100	100	0	31	1	0	24100	0	0	0	0	318	1
유현무각강격12	14	8	100	100	0	31	1	0	14200	0	0	0	0	318	1
유현무각강격2	14	8	100	100	0	31	1	0	6200	0	0	0	0	318	1
수귀각강격4	14	8	100	100	0	31	1	0	2500	0	0	0	0	317	1
창귀각강격6	14	8	100	100	0	31	1	0	730	0	0	0	0	317	1
평귀각강격8	14	8	100	100	0	31	1	0	154	0	0	0	0	317	1
소귀각강격10	14	8	100	100	0	31	1	0	93	0	0	0	0	317	1
진돗개할퀴기5	14	32	100	100	0	1	0	0	620	0	0	0	0	306	1
백구할퀴기7	14	32	100	100	0	1	0	0	148	0	0	0	0	306	1
강아지할퀴기9	14	32	100	100	0	1	0	0	86	0	0	0	0	306	1
짙은회색약염색	14	0	100	100	480	0	0	0	0	0	0	0	0	0	0
지진12	14	1500	100	100	0	3	0	1400	0	0	0	0	0	0	1
아기새시독	14	0	100	100	80	0	0	28	0	0	0	0	0	103	1
이펙트62	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
초코과자하트	14	0	100	100	0	0	0	0	0	0	0	0	0	0	0
유현무불파갑7	14	240	100	100	80	0	0	10200	0	0	0	0	0	160	0
백엽호잔영3	14	0	100	100	12960	0	0	2200	0	0	0	0	0	36	0
용신의보호7	14	2400	100	100	4400	12	1	80000	0	0	0	0	0	144	0
혼절의지저귐9	14	0	100	100	200	0	0	5000	0	0	0	0	0	212	1
연녹극악염색	14	0	100	100	20736000	0	0	0	0	0	0	0	0	0	0
목물기11	14	8	100	100	0	31	1	0	4800	0	0	0	0	305	1
소주작시독4	14	0	100	100	80	0	0	11500	0	0	0	0	0	103	1
백호은신4	14	1	100	100	1240	0	0	24500	0	0	0	0	0	39	0
주작겁화3	14	2616	100	100	0	3	0	31800	0	0	0	0	0	0	1
푸른사자후도사	14	600	100	100	0	0	0	48000	0	0	0	0	0	0	0
이무기의저주3	14	0	100	100	200	0	0	6500	0	0	0	0	0	104	1
바위피갑12	14	240	100	100	14400	0	0	176	0	0	0	0	0	143	0
백구의기원3	14	0	100	100	0	0	0	175	0	0	0	0	0	142	0
무장	14	0	100	100	1480	0	0	30	0	0	0	0	0	143	0
사성선풍각	14	40	100	100	0	0	0	70	0	0	0	0	0	227	1
백호령	14	0	100	100	1480	0	0	30	0	0	0	0	0	7	0
이무기의기원'역4	14	72	100	100	0	5	0	50000	0	0	0	0	0	312	0
태샅진동	14	0	100	100	0	0	0	30	0	0	0	0	0	0	1
M-호체주술	14	480	100	100	480	0	0	10000	0	0	0	0	0	0	0
관매파공참3	14	24	100	100	0	1	0	728	0	0	0	0	0	311	1
소주작겁화5	14	2856	100	100	0	3	0	19520	0	0	0	0	0	0	1
진청약염색	14	0	100	100	480	0	0	0	0	0	0	0	0	0	0
이펙트118	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
각성용섬오격	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
