마로의두루마리7	7	1	1	0	0	0	0	0
다이아몬드9	7	1	1000	1	0	0	0	0
환수전위력재분배비서	7	0	1	1	1	1	0	0
작약	7	1	50	1	0	0	0	0
뱀용해독제	7	1	100	0	0	0	0	0
I808	7	1	300	1	0	0	0	0
I843	7	1	300	1	0	0	0	0
I878	7	1	300	1	0	0	0	0
I913	7	1	300	1	0	0	0	0
I948	7	1	300	1	0	0	0	0
I983	7	1	300	1	0	0	0	0
I1018	7	1	300	1	0	0	0	0
I1053	7	1	300	1	0	0	0	0
I1088	7	1	300	1	0	0	0	0
I1123	7	1	300	1	0	0	0	0
I1158	7	1	300	1	0	0	0	0
I1193	7	1	300	1	0	0	0	0
방송쿠폰	7	1	100	1	0	0	0	0
금조각	7	1	1000	1	0	0	0	0
제기차기6	7	1	100	1	0	0	0	0
지신패'축	7	1	200	1	0	0	0	0
목공'대박(4)	7	1	10000	0	0	0	0	0
백합55	7	1	100	1	0	0	0	0
대종이	7	1	10000	1	0	0	0	0
팔년숙성백세주	7	1	2000	1	0	0	0	0
도산의숫돌	7	0	0	0	0	0	3	80
새끼돼지고기	7	1	8	1	0	0	0	0
조커	7	1	20000	1	0	0	0	0
부도깨비지방비서	7	0	2	1	0	0	0	0
처연의두루마리19	7	1	1	0	0	0	0	0
선장의일기9	7	1	10	1	0	0	0	0
연날리기34	7	1	100	1	0	0	0	0
널뛰기62	7	1	100	1	0	0	0	0
일요지석	7	1	1000	1	0	0	0	0
제기차기43	7	1	100	1	0	0	0	0
직녀의바늘	7	1	10	1	0	0	0	0
팥	7	1	100	1	0	0	0	0
빙고 다Q	7	1	7000	1	0	0	0	0
연회색강염색시약	7	1	9000	1	0	0	0	0
엽춘의똥	7	1	120	1	0	0	0	0
맛있는치즈	7	1	10	1	0	0	0	0
자단향	7	0	0	0	0	0	0	0
동물학자의편지	7	0	1	0	0	0	0	0
중급강철괴	7	1	400	1	0	0	0	0
용궁의정기1	7	1	300	1	0	0	0	0
총각무	7	1	10	1	0	0	0	0
특제원숭이술	7	1	100	0	0	0	0	0
이가닌자의독	7	1	1000	1	0	0	0	0
가사시약	7	0	0	0	0	0	0	0
흑표범먹이	7	0	50000	1	0	0	0	0
보라반짝이최강염색시최강	7	1	1000	1	0	0	0	0
헉스얼굴	7	0	1500	1	1	1	0	0
술사킬러방열쇠	7	1	1	1	0	0	0	0
은가루	7	1	500	1	0	0	0	0
오백만전	7	1	5000000	1	0	0	0	0
전통한지	7	0	0	0	0	0	0	0
은행나무가지	7	1	400	1	0	0	0	0
주작미우	7	0	1	0	0	0	0	0
대기의토템	7	1	5	1	0	0	0	0
녹비약(소)	7	1	10	1	0	0	0	0
회호박단추	7	1	81	1	0	0	0	0
회호박별	7	1	88810	1	0	0	0	0
돼지밥	7	0	0	0	0	0	0	0
향기로운꽃다발	7	1	1	0	0	0	0	0
귀여운얼굴(남)	7	0	1500	1	1	1	0	0
마서의두루마리16	7	1	1	0	0	0	0	0
작업비서	7	1	20000000	1	0	0	0	0
야광흑색극악염색시극악	7	1	1000	1	0	0	0	0
토끼의간	7	1	100	0	0	0	0	0
비패교환증	7	1	1	1	0	0	0	0
합격기원포크	7	0	0	0	0	0	0	0
염색시약23	7	1	500	1	0	0	0	0
미완웅안목각5	7	0	1	1	0	0	0	0
태백의두루마리4	7	1	1	0	0	0	0	0
대황	7	1	1000	1	0	0	0	0
연녹강염색시약	7	1	9000	1	0	0	0	0
도삭산500층귀환비서	7	0	2000	1	0	0	0	0
영혼의기름	7	0	0	1	0	0	3	80
고급필살강화부적	7	1	100	1	0	0	0	0
선후의두루마리8	7	1	1	0	0	0	0	0
순수한모래주머니	7	1	100	1	0	0	0	0
바람의도장	7	1	50000	1	0	0	0	0
트럼프 클5	7	1	1000	1	0	0	0	0
조제'보물상자(5)	7	1	10000	0	0	0	0	0
밤	7	1	10	1	0	0	0	0
오년숙성오십세주	7	1	500	1	0	0	0	0
혼령의구슬	7	0	1	0	0	0	0	0
고용상인계약서(킴)	7	0	929	1	1	1	0	0
상급모시실	7	1	400	1	0	0	0	0
녹왕도톨	7	1	777	1	0	0	0	0
화투2	7	1	2000	1	0	0	0	0
물병보관증	7	1	1	1	0	0	0	0
제기차기80	7	1	100	1	0	0	0	0
연날리기71	7	1	100	1	0	0	0	0
널뛰기99	7	1	100	1	0	0	0	0
망치	7	1	50000	1	0	0	0	0
고구려-고균도승선권	7	1	100	1	0	0	0	0
번호표20	7	1	100	1	0	0	0	0
독촉장	7	1	100	1	0	0	0	0
화투21	7	1	2000	1	0	0	0	0
신부여성비서	7	1	100	1	0	0	0	0
진랑검	7	1	100	0	0	0	0	0
약초떡	7	1	100	1	0	0	0	0
대장'대박(9)	7	1	10000	0	0	0	0	0
주작혈안부	7	0	1	1	0	0	0	0
절름발이말14	7	1	1000	1	0	0	0	0
원숭이왕둔갑술법서	7	0	4	1	1	1	0	0
청동곡괭이도면	7	1	5000	1	0	0	0	0
홍화꽃	7	1	200	1	0	0	0	0
녹명봉의찰흙	7	1	100	0	0	0	0	0
휴대용대장도구세트	7	0	1	1	1	1	0	0
산신의보물지도	7	1	1000	0	0	0	0	0
널뛰기7	7	1	100	1	0	0	0	0
헤어:골드브릿지	7	0	4500	1	1	1	0	0
최고황저포	7	1	1000	1	0	0	0	0
청심사주	7	1	500	1	0	0	0	0
화투40	7	1	5000	1	0	0	0	0
99021042	7	1	100000	1	0	0	0	0
부전갈지방비서1	7	0	2	1	0	0	0	0
십년숙성쌀막걸리	7	1	99000	1	0	0	0	0
예백의두루마리13	7	1	1	0	0	0	0	0
회색염색시약	7	1	5000	1	0	0	0	0
나침반	7	1	5	1	0	0	0	0
트럼프 다J	7	1	7000	1	0	0	0	0
가문의문장10	7	1	1000	1	0	0	0	0
I791	7	1	300	1	0	0	0	0
고급세계후비서	7	0	1	1	1	1	0	0
봉인부적(1일)	7	1	1	1	1	1	0	0
파란색염료	7	1	100	1	0	0	0	0
연날리기16	7	1	100	1	0	0	0	0
널뛰기44	7	1	100	1	0	0	0	0
I826	7	1	300	1	0	0	0	0
I861	7	1	300	1	0	0	0	0
I896	7	1	300	1	0	0	0	0
I931	7	1	300	1	0	0	0	0
I966	7	1	300	1	0	0	0	0
I1001	7	1	300	1	0	0	0	0
I1036	7	1	300	1	0	0	0	0
I1071	7	1	300	1	0	0	0	0
I1106	7	1	300	1	0	0	0	0
I1141	7	1	300	1	0	0	0	0
I1176	7	1	300	1	0	0	0	0
발소의두루마리17	7	1	1	0	0	0	0	0
버섯가루	7	1	500	1	0	0	0	0
백송쪽	7	1	50	1	0	0	0	0
동천지인패	7	1	100	1	0	0	0	0
화분	7	1	100	0	0	0	0	0
적호박진보석	7	1	7772	1	0	0	0	0
흰들국화	7	1	7	1	0	0	0	0
황동석	7	1	50	1	0	0	0	0
처연의두루마리5	7	1	1	0	0	0	0	0
적호박	7	1	1000	1	0	0	0	0
제기차기25	7	1	100	1	0	0	0	0
빨간양말	7	1	10	1	0	0	0	0
상급화살나무판자	7	1	500	1	0	0	0	0
남팀깃발	7	1	10	1	0	0	0	0
자주약염색시약	7	1	1000	1	0	0	0	0
표가들어있는상자	7	0	1	0	0	0	0	0
짚뭇잘받기	7	0	200	1	0	0	0	0
이천전	7	1	2000	1	0	0	0	0
고기산적	7	1	200	1	0	0	0	0
선행표창5	7	1	7	1	0	0	0	0
신비염색약(황금:1일)	7	0	1	1	1	1	0	0
주작염익진	7	0	1	1	0	0	0	0
클래식RPG뱃지1차	7	0	1	0	0	1	0	0
조제주문서(1)	7	1	10000	0	0	0	0	0
한마	7	1	3000	1	0	0	0	0
빙고 스A	7	1	100000	1	0	0	0	0
상급공격강화부적	7	1	100	1	0	0	0	0
주몽의검	7	0	0	0	0	0	0	0
정혼의물약	7	1	2000	1	0	0	0	0
사랑호출기5	7	1	1	1	0	0	0	0
제기차기62	7	1	100	1	0	0	0	0
연날리기53	7	1	100	1	0	0	0	0
널뛰기81	7	1	100	1	0	0	0	0
유성지둔갑술법서	7	0	17	1	1	1	0	0
벌목장인모자옷본	7	1	5000	1	0	0	0	0
갈색최강염색시최강	7	1	1000	1	0	0	0	0
신비염색약(다채:30일)	7	0	1	1	1	1	0	0
아마실	7	1	50	1	0	0	0	0
사성금강퇴수련의서	7	1	1000	0	0	0	0	0
연두색강염색시약	7	1	9000	1	0	0	0	0
체회복제30	7	1	920	1	0	0	2	240
대장군의일기1	7	1	10	0	0	0	0	0
동치미	7	1	500	1	0	0	0	0
최고금강송판자	7	1	15000	1	0	0	0	0
마서의두루마리2	7	1	1	0	0	0	0	0
화강암조각	7	1	100	1	0	0	0	0
팀배진행문서	7	0	1	0	0	0	0	0
인영보혈탕	7	1	5000	1	0	0	0	0
이리의어금니	7	1	100	1	0	0	0	0
산소괴왕의뿔	7	1	100	1	0	0	0	0
흉내시약3	7	1	50	1	0	0	0	0
육년숙성오백세주	7	1	49500	1	0	0	0	0
고대흙인형1	7	1	100	0	0	0	0	0
번호표3	7	1	100	1	0	0	0	0
굵은소금	7	1	500	1	0	0	0	0
진선의두루마리14	7	1	1	0	0	0	0	0
무한의박씨	7	0	0	0	0	0	0	0
백두산입장권	7	0	1	1	0	0	0	0
베이지극악염색시극악	7	1	1000	1	0	0	0	0
북천황변신시약2	7	1	2000	1	0	0	0	0
노송의가지	7	1	1000	1	0	0	0	0
클로버4	7	1	1000	1	0	0	0	0
어색웃음얼굴	7	0	1500	1	1	1	0	0
토요의정둔감술법서	7	0	3	1	1	1	0	0
인삼고각	7	1	50	1	0	0	0	0
백향의해독제	7	0	0	1	0	0	0	0
동의소출비령	7	0	1	1	1	1	0	0
연노차	7	0	10000	0	0	0	0	0
백호맹아정	7	0	1	1	0	0	0	0
내방열쇠	7	0	1	0	0	0	0	0
형광염색약(1일)	7	0	1	1	1	1	0	0
파수다지오	7	1	20	1	0	0	0	0
제기차기99	7	1	100	1	0	0	0	0
연날리기90	7	1	100	1	0	0	0	0
채광'보물상자(10)	7	1	10000	0	0	0	0	0
금강송판자	7	1	400	1	0	0	0	0
파랑목각인형	7	1	1000	1	0	0	0	0
연청호박결정	7	1	995	1	0	0	0	0
황금애호박	7	1	199	1	0	0	0	0
빙고 클7	7	1	1000	1	0	0	0	0
영양반찬	7	1	400	1	0	0	0	0
생장촉진음료	7	1	700	1	0	0	0	0
벌목'보물상자(1)	7	1	10000	0	0	0	0	0
중급모시천	7	1	400	1	0	0	0	0
강화슬롯구슬	7	0	1	1	1	1	0	0
쉼방열쇠	7	1	1	1	0	0	0	0
널뛰기26	7	1	100	1	0	0	0	0
은천패	7	1	100	1	0	0	0	0
지옥석탄탈취계획서	7	0	0	0	0	0	0	0
자객의환	7	1	20	1	0	0	0	0
노란캔디	7	1	200	1	0	0	0	0
야광하늘염색시약	7	1	5000	1	0	0	0	0
아수라의증표'혹	7	0	10000	1	0	0	0	0
다이아몬드10	7	1	5000	1	0	0	0	0
취혼의향수	7	0	0	0	0	0	0	0
장석	7	1	1000	1	0	0	0	0
I774	7	1	300	1	0	0	0	0
지신패'미	7	1	200	1	0	0	0	0
잔치떡	7	1	1	1	0	0	0	0
해두의두루마리11	7	1	1	0	0	0	0	0
궁중참꿀떡	7	0	1	0	0	0	0	0
고급대종이	7	1	30000	1	0	0	0	0
태백의두루마리19	7	1	1	0	0	0	0	0
제기차기7	7	1	100	1	0	0	0	0
마히샤의뿔	7	0	1	0	0	0	0	0
환웅무기절반수리망치	7	0	10000	1	0	0	0	0
극악폭탄	7	1	20000	1	0	0	0	0
어린인삼	7	1	50	1	0	0	0	0
I809	7	1	300	1	0	0	0	0
I844	7	1	300	1	0	0	0	0
I879	7	1	300	1	0	0	0	0
I914	7	1	300	1	0	0	0	0
I949	7	1	300	1	0	0	0	0
I984	7	1	300	1	0	0	0	0
I1019	7	1	300	1	0	0	0	0
I1054	7	1	300	1	0	0	0	0
I1089	7	1	300	1	0	0	0	0
I1124	7	1	300	1	0	0	0	0
I1159	7	1	300	1	0	0	0	0
I1194	7	1	300	1	0	0	0	0
카드	7	1	500	1	0	0	0	0
