홍사의기원2	14	0	100	100	0	0	0	370	0	0	0	0	0	312	0
흉내내기1	14	80	100	100	480	0	0	800	0	0	0	0	0	0	0
현무의도발	14	424	333	100	80	11	49	5400	0	0	0	0	0	22	1
암흑정령	14	0	100	100	5	0	0	30	0	0	0	0	0	0	1
M-운공체식	14	0	100	100	0	0	0	10000	0	0	0	0	0	0	1
풀뱀독공	14	80	100	100	80	0	0	128	0	0	0	0	0	313	1
지룡환혼대법4	14	3200	100	100	0	0	0	56000	0	0	0	0	0	164	0
주작시독6	14	0	100	100	80	0	0	23500	0	0	0	0	0	103	1
이펙트44	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
백호사연타4	14	320	100	100	24	0	0	62000	0	0	0	0	0	18	0
이무기의무장	14	0	100	100	3000	0	0	3000	0	0	0	0	0	143	0
속박의지저귐3	14	0	100	100	200	0	0	126	0	0	0	0	0	105	1
사충괴의분노	14	0	100	100	0	3	0	277778	0	0	0	0	0	0	1
사용자제재	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
M-쇄혼비무	14	240	100	100	0	0	0	1	0	0	0	0	0	0	1
자천무주'첨	14	0	100	100	0	1	0	330	0	0	0	0	0	93	1
회전탈명'개	14	0	100	100	0	0	0	30	0	0	0	0	0	0	1
용의분노	14	0	100	100	0	3	0	30	0	0	0	0	0	0	1
강각오연타3	14	232	100	100	20	0	0	38200	0	0	0	0	0	18	0
풀뱀의저주3	14	0	100	100	200	0	0	86	0	0	0	0	0	104	1
청룡의기원10	14	24	100	100	0	0	0	165000	0	0	0	0	0	312	0
나무껍질피갑6	14	240	100	100	14400	0	0	64	0	0	0	0	0	143	0
M-부동력	14	480	100	100	0	0	0	20000	0	0	0	0	0	0	1
아기새시독5	14	0	100	100	80	0	0	57	0	0	0	0	0	103	1
하늘의기원	14	0	100	100	0	0	0	120	0	0	0	0	0	82	0
현무각강격12	14	8	100	100	0	31	1	0	45200	0	0	0	0	318	1
현무각강격2	14	8	100	100	0	31	1	0	33200	0	0	0	0	318	1
소현무각강격4	14	8	100	100	0	31	1	0	18700	0	0	0	0	318	1
유현무각강격6	14	8	100	100	0	31	1	0	9400	0	0	0	0	318	1
수귀각강격8	14	8	100	100	0	31	1	0	3800	0	0	0	0	317	1
창귀각강격10	14	8	100	100	0	31	1	0	1170	0	0	0	0	317	1
평귀각강격12	14	8	100	100	0	31	1	0	176	0	0	0	0	317	1
평귀각강격2	14	8	100	100	0	31	1	0	121	0	0	0	0	317	1
진돗개할퀴기9	14	32	100	100	0	1	0	0	1060	0	0	0	0	306	1
백구할퀴기11	14	32	100	100	0	1	0	0	170	0	0	0	0	306	1
백구할퀴기	14	32	100	100	0	1	0	0	115	0	0	0	0	306	1
실뱀독공3	14	80	100	100	80	0	0	32	0	0	0	0	0	313	1
제삼백호의축복	14	120	100	100	1920	5	0	999	0	0	0	0	0	267	0
야광청색강염색	14	0	100	100	28800	0	0	0	0	0	0	0	0	0	0
환웅제오주'봉	14	0	100	100	220	0	0	1	0	0	0	0	0	0	1
이펙트100	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
각성용랑오주	14	0	100	100	220	0	0	1	0	0	0	0	0	0	1
평귀환체호위6	14	240	100	100	14400	0	0	143	0	0	0	0	0	143	0
구제의지저귐7	14	0	100	100	0	12	9	25000	0	0	0	0	0	152	0
소주작시독8	14	0	100	100	80	0	0	13500	0	0	0	0	0	103	1
야수	14	0	100	100	1240	0	0	120	0	0	0	0	0	96	0
신수저주무력화	14	0	100	100	0	0	0	750	0	0	0	0	0	0	0
사충괴의기원	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
강아지할퀴기3	14	32	100	100	0	1	0	0	43	0	0	0	0	306	1
소귀각강격4	14	8	100	100	0	31	1	0	50	0	0	0	0	317	1
귀문학정홍	14	2040	100	100	120	0	0	100	0	0	0	0	0	296	1
청룡의재앙5	14	264	100	100	200	7	0	113000	0	0	0	0	0	104	1
백구의무장	14	0	100	100	660	0	0	660	0	0	0	0	0	143	0
주작겁화7	14	2520	100	100	0	3	0	35400	0	0	0	0	0	0	1
용의제이주	14	0	100	100	80	0	0	1	0	0	0	0	0	0	1
금사환혼대법5	14	7680	100	100	0	0	0	7000	0	0	0	0	0	164	0
곰돌이자기치유2	14	0	100	100	0	0	0	121	0	0	0	0	0	139	0
귀문도공'진	14	0	100	100	0	0	0	12000	0	0	0	0	0	0	1
한기바르기	14	80	100	100	480	0	0	0	0	0	0	0	0	215	0
산적파	14	0	100	100	0	0	0	6145	0	0	0	0	0	0	1
변색20	14	0	100	100	480	0	0	0	0	0	0	0	0	0	0
이펙트156	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
풀뱀의기원3	14	0	100	100	0	0	0	133	0	0	0	0	0	312	0
소주작겁화9	14	2760	100	100	0	3	0	22040	0	0	0	0	0	0	1
10시간구속	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
무장11	14	0	100	100	1480	0	0	30	0	0	0	0	0	0	0
귀문궁공'진	14	0	100	100	0	0	0	12000	0	0	0	0	0	0	1
목물기5	14	8	100	100	0	31	1	0	2800	0	0	0	0	305	1
위위주보	14	480	100	100	0	0	0	360	0	0	0	0	0	191	0
현무환체호위2	14	240	100	100	14400	0	0	18700	0	0	0	0	0	143	0
유주작시독10	14	0	100	100	80	0	0	6890	0	0	0	0	0	103	1
반탄의짖음3	14	260	100	100	80	0	0	5250	0	0	0	0	0	168	0
소백호은신2	14	1	100	100	1240	0	0	11000	0	0	0	0	0	39	0
연갈색강염색	14	0	100	100	28800	0	0	0	0	0	0	0	0	0	0
이펙트33	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
사성백열장	14	40	100	100	0	0	0	185	0	0	0	0	0	221	1
맹호삼연타5	14	408	100	100	28	0	0	18100	0	0	0	0	0	18	0
풀뱀의무장2	14	0	100	100	770	0	0	770	0	0	0	0	0	143	0
소주작의저주2	14	0	100	100	200	0	0	10000	0	0	0	0	0	104	1
주작파공참4	14	24	100	100	0	1	0	72020	0	0	0	0	0	311	1
파저	14	0	100	100	0	0	0	60	0	0	0	0	0	0	0
유주작겁화11	14	3000	100	100	0	3	0	12500	0	0	0	0	0	0	1
뢰진주	14	0	100	100	0	0	0	120	0	0	0	0	0	69	1
금강퇴	14	40	100	100	0	31	1	0	60	0	0	0	0	0	1
암흑의기원	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
탈명사식'뇌염	14	0	100	100	0	0	0	0	700000	0	0	0	0	0	1
염명단린	14	0	100	100	0	0	0	30	0	0	0	0	0	0	1
귀환	14	0	100	100	0	0	0	30	0	0	0	0	0	71	0
무력화	14	0	100	100	0	0	0	750	0	0	0	0	0	161	3
파워재생	14	0	100	100	300	0	0	500	0	0	0	0	0	0	0
술사의석상청소	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
구제의전음10	14	0	100	100	0	12	25	40000	0	0	0	0	0	152	0
지룡의기원11	14	24	100	100	0	0	0	106000	0	0	0	0	0	312	0
강각사연타4	14	320	100	100	24	0	0	12000	0	0	0	0	0	18	0
암흑지옥오격	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
유주작겁화	14	3240	100	100	0	3	0	9000	0	0	0	0	0	0	1
사자후막기	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
강각사연타	14	344	100	100	12	0	0	5200	0	0	0	0	0	18	0
파현무진	14	120	100	100	0	0	0	600	0	0	0	0	0	253	0
천제의증표'	14	8	100	100	0	11	25	0	10	0	0	0	0	0	1
시즉무성	14	80	100	0	32	0	0	5000	0	0	0	0	0	209	1
환웅제삼격'륜	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
이펙트89	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
각성용천삼격	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
현무불파갑10	14	240	100	100	296	0	0	39000	0	0	0	0	0	160	0
위협의물결7	14	56	500	100	80	0	0	72	0	0	0	0	0	8	1
청룡제마전음2	14	12	100	100	0	0	0	50000	0	0	0	0	0	161	3
응원의지저귐8	14	0	100	100	0	0	0	80	0	0	0	0	0	152	0
지옥무영	14	800	100	100	320	0	0	390	0	0	0	0	0	55	1
무영보법4	14	0	100	100	4800	0	0	60	0	0	0	0	0	0	0
수리시독12	14	0	100	100	80	0	0	3980	0	0	0	0	0	103	1
대호은신4	14	1	100	100	1240	0	0	510	0	0	0	0	0	39	0
신령지익	14	960	100	100	240	0	0	390	0	0	0	0	0	172	0
수리겁화3	14	3480	100	100	0	3	0	4360	0	0	0	0	0	0	1
삼적안의기원'역4	14	72	100	100	0	5	0	7352	0	0	0	0	0	147	0
