569	16	아기주작	유주작겁화7	유주작겁화6	1	5	1	1	6	36	51	3	40	40	87	40	72
570	16	아기주작	유주작겁화8	유주작겁화7	1	5	1	1	7	36	59	3	42	42	92	42	76
571	16	아기주작	유주작겁화9	유주작겁화8	1	5	1	1	8	36	67	3	45	45	97	45	80
572	16	아기주작	유주작겁화10	유주작겁화9	1	5	1	1	9	36	75	3	47	47	102	47	84
573	16	아기주작	유주작겁화11	유주작겁화10	1	5	1	1	10	36	83	3	49	49	107	49	88
574	16	아기주작	유주작겁화12	유주작겁화11	1	5	1	1	11	36	91	3	51	51	111	51	92
575	16	어린주작	소주작겁화	유주작겁화	1	6	1	1	12	45	3	3	32	32	68	32	56
576	16	어린주작	소주작겁화2	소주작겁화	1	6	1	1	1	45	11	3	34	34	73	34	60
577	16	어린주작	소주작겁화3	소주작겁화2	1	6	1	1	2	45	19	3	36	36	78	36	64
578	16	어린주작	소주작겁화4	소주작겁화3	1	6	1	1	3	45	27	3	38	38	83	38	68
579	16	어린주작	소주작겁화5	소주작겁화4	1	6	1	1	4	45	35	3	41	41	88	41	73
580	16	어린주작	소주작겁화6	소주작겁화5	1	6	1	1	5	45	43	3	43	43	93	43	77
581	16	어린주작	소주작겁화7	소주작겁화6	1	6	1	1	6	45	51	3	45	45	98	45	81
582	16	어린주작	소주작겁화8	소주작겁화7	1	6	1	1	7	45	59	3	47	47	103	47	85
583	16	어린주작	소주작겁화9	소주작겁화8	1	6	1	1	8	45	67	3	50	50	108	50	89
584	16	어린주작	소주작겁화10	소주작겁화9	1	6	1	1	9	45	75	3	52	52	113	52	93
585	16	어린주작	소주작겁화11	소주작겁화10	1	6	1	1	10	45	83	3	54	54	118	54	97
586	16	어린주작	소주작겁화12	소주작겁화11	1	6	1	1	11	45	91	3	56	56	122	56	101
587	16	주작	주작겁화	소주작겁화	1	7	1	1	12	54	3	3	37	37	79	37	65
588	16	주작	주작겁화2	주작겁화	1	7	1	1	1	54	11	3	39	39	84	39	69
589	16	주작	주작겁화3	주작겁화2	1	7	1	1	2	54	19	3	41	41	89	41	73
590	16	주작	주작겁화4	주작겁화3	1	7	1	1	3	54	27	3	43	43	94	43	77
591	16	주작	주작겁화5	주작겁화4	1	7	1	1	4	54	35	3	46	46	99	46	82
592	16	주작	주작겁화6	주작겁화5	1	7	1	1	5	54	43	3	48	48	104	48	86
593	16	주작	주작겁화7	주작겁화6	1	7	1	1	6	54	51	3	50	50	109	50	90
594	16	주작	주작겁화8	주작겁화7	1	7	1	1	7	54	59	3	52	52	114	52	94
595	16	주작	주작겁화9	주작겁화8	1	7	1	1	8	54	67	3	55	55	119	55	98
596	16	주작	주작겁화10	주작겁화9	1	7	1	1	9	54	75	3	57	57	124	57	102
597	16	주작	주작겁화11	주작겁화10	1	7	1	1	10	54	83	3	59	59	129	59	106
598	16	주작	주작겁화12	주작겁화11	1	7	1	1	11	54	91	3	61	61	133	61	110
599	16	아기새	아기새시독	0	1	1	0	1	0	0	3	4	9	9	9	9	9
600	16	아기새	아기새시독2	아기새시독	1	1	1	1	1	0	11	4	11	11	15	11	13
601	16	아기새	아기새시독3	아기새시독2	1	1	1	1	2	0	19	4	13	13	20	13	18
602	16	아기새	아기새시독4	아기새시독3	1	1	1	1	3	0	27	4	15	15	25	15	22
603	16	아기새	아기새시독5	아기새시독4	1	1	1	1	4	0	35	4	17	17	30	17	26
604	16	아기새	아기새시독6	아기새시독5	1	1	1	1	5	0	43	4	19	19	36	19	30
605	16	아기새	아기새시독7	아기새시독6	1	1	1	1	6	0	51	4	21	21	41	21	35
606	16	아기새	아기새시독8	아기새시독7	1	1	1	1	7	0	59	4	23	23	46	23	39
607	16	아기새	아기새시독9	아기새시독8	1	1	1	1	8	0	67	4	25	25	51	25	43
608	16	아기새	아기새시독10	아기새시독9	1	1	1	1	9	0	75	4	27	27	57	27	48
609	16	아기새	아기새시독11	아기새시독10	1	1	1	1	10	0	83	4	30	30	62	30	52
610	16	아기새	아기새시독12	아기새시독11	1	1	1	1	11	0	91	4	32	32	67	32	56
611	16	보라부엉	부엉시독	아기새시독	1	2	1	1	12	9	3	4	12	12	24	12	20
612	16	보라부엉	부엉시독2	부엉시독	1	2	1	1	1	9	11	4	14	14	29	14	24
613	16	보라부엉	부엉시독3	부엉시독2	1	2	1	1	2	9	19	4	16	16	34	16	28
614	16	보라부엉	부엉시독4	부엉시독3	1	2	1	1	3	9	27	4	18	18	39	18	32
615	16	보라부엉	부엉시독5	부엉시독4	1	2	1	1	4	9	35	4	21	21	44	21	37
616	16	보라부엉	부엉시독6	부엉시독5	1	2	1	1	5	9	43	4	23	23	49	23	41
617	16	보라부엉	부엉시독7	부엉시독6	1	2	1	1	6	9	51	4	25	25	54	25	45
618	16	보라부엉	부엉시독8	부엉시독7	1	2	1	1	7	9	59	4	27	27	59	27	49
619	16	보라부엉	부엉시독9	부엉시독8	1	2	1	1	8	9	67	4	30	30	64	30	53
620	16	보라부엉	부엉시독10	부엉시독9	1	2	1	1	9	9	75	4	32	32	69	32	57
621	16	보라부엉	부엉시독11	부엉시독10	1	2	1	1	10	9	83	4	34	34	74	34	61
622	16	보라부엉	부엉시독12	부엉시독11	1	2	1	1	11	9	91	4	36	36	78	36	65
623	16	갈관매	관매시독	부엉시독	1	3	1	1	12	18	3	4	17	17	35	17	29
624	16	갈관매	관매시독2	관매시독	1	3	1	1	1	18	11	4	19	19	40	19	33
625	16	갈관매	관매시독3	관매시독2	1	3	1	1	2	18	19	4	21	21	45	21	37
626	16	갈관매	관매시독4	관매시독3	1	3	1	1	3	18	27	4	23	23	50	23	41
627	16	갈관매	관매시독5	관매시독4	1	3	1	1	4	18	35	4	26	26	55	26	46
628	16	갈관매	관매시독6	관매시독5	1	3	1	1	5	18	43	4	28	28	60	28	50
629	16	갈관매	관매시독7	관매시독6	1	3	1	1	6	18	51	4	30	30	65	30	54
630	16	갈관매	관매시독8	관매시독7	1	3	1	1	7	18	59	4	32	32	70	32	58
631	16	갈관매	관매시독9	관매시독8	1	3	1	1	8	18	67	4	35	35	75	35	62
632	16	갈관매	관매시독10	관매시독9	1	3	1	1	9	18	75	4	37	37	80	37	66
633	16	갈관매	관매시독11	관매시독10	1	3	1	1	10	18	83	4	39	39	85	39	70
634	16	갈관매	관매시독12	관매시독11	1	3	1	1	11	18	91	4	41	41	89	41	74
635	16	독수리	수리시독	관매시독	1	4	1	1	12	27	3	4	22	22	46	22	38
636	16	독수리	수리시독2	수리시독	1	4	1	1	1	27	11	4	24	24	51	24	42
637	16	독수리	수리시독3	수리시독2	1	4	1	1	2	27	19	4	26	26	56	26	46
638	16	독수리	수리시독4	수리시독3	1	4	1	1	3	27	27	4	28	28	61	28	50
639	16	독수리	수리시독5	수리시독4	1	4	1	1	4	27	35	4	31	31	66	31	55
640	16	독수리	수리시독6	수리시독5	1	4	1	1	5	27	43	4	33	33	71	33	59
641	16	독수리	수리시독7	수리시독6	1	4	1	1	6	27	51	4	35	35	76	35	63
642	16	독수리	수리시독8	수리시독7	1	4	1	1	7	27	59	4	37	37	81	37	67
643	16	독수리	수리시독9	수리시독8	1	4	1	1	8	27	67	4	40	40	86	40	71
644	16	독수리	수리시독10	수리시독9	1	4	1	1	9	27	75	4	42	42	91	42	75
645	16	독수리	수리시독11	수리시독10	1	4	1	1	10	27	83	4	44	44	96	44	79
646	16	독수리	수리시독12	수리시독11	1	4	1	1	11	27	91	4	46	46	100	46	83
647	16	아기주작	유주작시독	수리시독	1	5	1	1	12	36	3	4	27	27	57	27	47
648	16	아기주작	유주작시독2	유주작시독	1	5	1	1	1	36	11	4	29	29	62	29	51
649	16	아기주작	유주작시독3	유주작시독2	1	5	1	1	2	36	19	4	31	31	67	31	55
650	16	아기주작	유주작시독4	유주작시독3	1	5	1	1	3	36	27	4	33	33	72	33	59
651	16	아기주작	유주작시독5	유주작시독4	1	5	1	1	4	36	35	4	36	36	77	36	64
652	16	아기주작	유주작시독6	유주작시독5	1	5	1	1	5	36	43	4	38	38	82	38	68
653	16	아기주작	유주작시독7	유주작시독6	1	5	1	1	6	36	51	4	40	40	87	40	72
654	16	아기주작	유주작시독8	유주작시독7	1	5	1	1	7	36	59	4	42	42	92	42	76
655	16	아기주작	유주작시독9	유주작시독8	1	5	1	1	8	36	67	4	45	45	97	45	80
656	16	아기주작	유주작시독10	유주작시독9	1	5	1	1	9	36	75	4	47	47	102	47	84
657	16	아기주작	유주작시독11	유주작시독10	1	5	1	1	10	36	83	4	49	49	107	49	88
658	16	아기주작	유주작시독12	유주작시독11	1	5	1	1	11	36	91	4	51	51	111	51	92
659	16	어린주작	소주작시독	유주작시독	1	6	1	1	12	45	3	4	32	32	68	32	56
660	16	어린주작	소주작시독2	소주작시독	1	6	1	1	1	45	11	4	34	34	73	34	60
661	16	어린주작	소주작시독3	소주작시독2	1	6	1	1	2	45	19	4	36	36	78	36	64
662	16	어린주작	소주작시독4	소주작시독3	1	6	1	1	3	45	27	4	38	38	83	38	68
663	16	어린주작	소주작시독5	소주작시독4	1	6	1	1	4	45	35	4	41	41	88	41	73
664	16	어린주작	소주작시독6	소주작시독5	1	6	1	1	5	45	43	4	43	43	93	43	77
665	16	어린주작	소주작시독7	소주작시독6	1	6	1	1	6	45	51	4	45	45	98	45	81
666	16	어린주작	소주작시독8	소주작시독7	1	6	1	1	7	45	59	4	47	47	103	47	85
667	16	어린주작	소주작시독9	소주작시독8	1	6	1	1	8	45	67	4	50	50	108	50	89
668	16	어린주작	소주작시독10	소주작시독9	1	6	1	1	9	45	75	4	52	52	113	52	93
669	16	어린주작	소주작시독11	소주작시독10	1	6	1	1	10	45	83	4	54	54	118	54	97
670	16	어린주작	소주작시독12	소주작시독11	1	6	1	1	11	45	91	4	56	56	122	56	101
671	16	주작	주작시독	소주작시독	1	7	1	1	12	54	3	4	37	37	79	37	65
672	16	주작	주작시독2	주작시독	1	7	1	1	1	54	11	4	39	39	84	39	69
673	16	주작	주작시독3	주작시독2	1	7	1	1	2	54	19	4	41	41	89	41	73
674	16	주작	주작시독4	주작시독3	1	7	1	1	3	54	27	4	43	43	94	43	77
675	16	주작	주작시독5	주작시독4	1	7	1	1	4	54	35	4	46	46	99	46	82
676	16	주작	주작시독6	주작시독5	1	7	1	1	5	54	43	4	48	48	104	48	86
677	16	주작	주작시독7	주작시독6	1	7	1	1	6	54	51	4	50	50	109	50	90
678	16	주작	주작시독8	주작시독7	1	7	1	1	7	54	59	4	52	52	114	52	94
679	16	주작	주작시독9	주작시독8	1	7	1	1	8	54	67	4	55	55	119	55	98
680	16	주작	주작시독10	주작시독9	1	7	1	1	9	54	75	4	57	57	124	57	102
681	16	주작	주작시독11	주작시독10	1	7	1	1	10	54	83	4	59	59	129	59	106
682	16	주작	주작시독12	주작시독11	1	7	1	1	11	54	91	4	61	61	133	61	110
683	16	아기새	아기새의저주	0	1	1	0	2	0	0	3	5	9	9	9	9	9
684	16	아기새	아기새의저주2	아기새의저주	1	1	1	2	1	0	23	5	14	14	22	14	20
685	16	아기새	아기새의저주3	아기새의저주2	1	1	1	2	2	0	43	5	19	19	36	19	30
686	16	아기새	아기새의저주4	아기새의저주3	1	1	1	2	3	0	63	5	24	24	49	24	41
687	16	아기새	아기새의저주5	아기새의저주4	1	1	1	2	4	0	83	5	30	30	62	30	52
688	16	보라부엉	부엉의저주	아기새의저주	1	2	1	2	5	9	3	5	12	12	24	12	20
689	16	보라부엉	부엉의저주2	부엉의저주	1	2	1	2	1	9	23	5	17	17	37	17	30
690	16	보라부엉	부엉의저주3	부엉의저주2	1	2	1	2	2	9	43	5	23	23	49	23	41
