760	16	아기새	응원의지저귐3	응원의지저귐2	5	1	1	1	2	0	60	8	23	23	47	23	40
761	16	아기새	응원의지저귐4	응원의지저귐3	5	1	1	1	3	0	85	8	30	30	63	30	53
762	16	보라부엉	응원의지저귐5	응원의지저귐4	5	1	1	1	4	0	10	8	14	14	29	14	24
763	16	보라부엉	응원의지저귐6	응원의지저귐5	5	1	1	1	5	0	35	8	21	21	44	21	37
764	16	보라부엉	응원의지저귐7	응원의지저귐6	5	1	1	1	6	0	60	8	28	28	59	28	49
765	16	보라부엉	응원의지저귐8	응원의지저귐7	5	1	1	1	7	0	85	8	35	35	75	35	62
766	16	갈관매	응원의지저귐9	응원의지저귐8	5	1	1	1	8	0	10	8	19	19	40	19	33
767	16	갈관매	응원의지저귐10	응원의지저귐9	5	1	1	1	9	0	35	8	26	26	55	26	46
768	16	갈관매	응원의지저귐11	응원의지저귐10	5	1	1	1	10	0	60	8	33	33	70	33	58
769	16	갈관매	응원의지저귐12	응원의지저귐11	5	1	1	1	11	0	85	8	40	40	86	40	71
770	16	독수리	구제의지저귐	응원의지저귐	5	4	1	1	12	27	18	8	26	26	55	26	46
771	16	독수리	구제의지저귐2	구제의지저귐	5	4	1	1	1	27	51	8	35	35	76	35	63
772	16	독수리	구제의지저귐3	구제의지저귐2	5	4	1	1	2	27	84	8	44	44	96	44	80
773	16	아기주작	구제의지저귐4	구제의지저귐3	5	4	1	1	3	27	18	8	31	31	66	31	55
774	16	아기주작	구제의지저귐5	구제의지저귐4	5	4	1	1	4	27	51	8	40	40	87	40	72
775	16	아기주작	구제의지저귐6	구제의지저귐5	5	4	1	1	5	27	84	8	49	49	107	49	89
776	16	어린주작	구제의지저귐7	구제의지저귐6	5	4	1	1	6	27	18	8	36	36	77	36	64
777	16	어린주작	구제의지저귐8	구제의지저귐7	5	4	1	1	7	27	51	8	45	45	98	45	81
778	16	어린주작	구제의지저귐9	구제의지저귐8	5	4	1	1	8	27	84	8	54	54	118	54	98
779	16	주작	구제의지저귐10	구제의지저귐9	5	4	1	1	9	27	18	8	41	41	88	41	73
780	16	주작	구제의지저귐11	구제의지저귐10	5	4	1	1	10	27	51	8	50	50	109	50	90
781	16	주작	구제의지저귐12	구제의지저귐11	5	4	1	1	11	27	84	8	59	59	129	59	107
782	16	보라부엉	공증의지저귐	0	5	2	0	6	0	8	5	9	12	12	25	12	21
783	16	보라부엉	공증의지저귐2	공증의지저귐	5	2	1	1	1	8	30	9	19	19	41	19	34
784	16	보라부엉	공증의지저귐3	공증의지저귐2	5	2	1	1	2	8	55	9	26	26	56	26	47
785	16	보라부엉	공증의지저귐4	공증의지저귐3	5	2	1	1	3	8	80	9	33	33	72	33	60
786	16	갈관매	공증의지저귐5	공증의지저귐4	5	2	1	1	4	8	5	9	17	17	36	17	30
787	16	갈관매	공증의지저귐6	공증의지저귐5	5	2	1	1	5	8	30	9	24	24	52	24	43
788	16	갈관매	공증의지저귐7	공증의지저귐6	5	2	1	1	6	8	55	9	31	31	67	31	56
789	16	갈관매	공증의지저귐8	공증의지저귐7	5	2	1	1	7	8	80	9	38	38	83	38	69
790	16	독수리	공증의지저귐9	공증의지저귐8	5	2	1	1	8	8	5	9	22	22	47	22	39
791	16	독수리	공증의지저귐10	공증의지저귐9	5	2	1	1	9	8	30	9	29	29	63	29	52
792	16	독수리	공증의지저귐11	공증의지저귐10	5	2	1	1	10	8	55	9	36	36	78	36	65
793	16	독수리	공증의지저귐12	공증의지저귐11	5	2	1	1	11	8	80	9	43	43	94	43	78
794	16	아기주작	명상의지저귐	공증의지저귐	5	5	1	3	12	36	45	9	38	38	83	38	69
795	16	어린주작	명상의지저귐2	명상의지저귐	5	5	1	1	1	36	7	9	28	28	60	28	49
796	16	어린주작	명상의지저귐3	명상의지저귐2	5	5	1	1	2	36	27	9	38	38	83	38	68
797	16	어린주작	명상의지저귐4	명상의지저귐3	5	5	1	1	3	36	47	9	44	44	95	44	79
798	16	어린주작	명상의지저귐5	명상의지저귐4	5	5	1	1	4	36	67	9	50	50	108	50	89
799	16	어린주작	명상의지저귐6	명상의지저귐5	5	5	1	1	5	36	87	9	55	55	120	55	99
800	16	주작	명상의지저귐7	명상의지저귐6	5	5	1	1	6	36	13	9	34	34	74	34	61
801	16	주작	명상의지저귐8	명상의지저귐7	5	5	1	1	7	36	28	9	39	39	84	39	69
802	16	주작	명상의지저귐9	명상의지저귐8	5	5	1	1	8	36	43	9	43	43	93	43	77
