번호표6	7	1	100	1	0	0	0	0
체회복제2	7	1	40	1	0	0	2	240
현무암	7	1	100	1	0	0	0	0
표범발톱	7	1	100	1	0	0	0	0
황금의문서제3장	7	1	30000	0	0	0	0	0
염색시약26	7	1	500	1	0	0	0	0
트럼프 스3	7	1	1000	1	0	0	0	0
부운눈얼굴	7	0	1500	1	1	1	0	0
신비염색약(태극:90일)	7	0	1	1	1	1	0	0
제기차기10	7	1	100	1	0	0	0	0
바다얼굴(여)	7	0	1500	1	1	1	0	0
회색강염색시약	7	1	9000	1	0	0	0	0
연회색최강염색시최강	7	1	1000	1	0	0	0	0
열무	7	1	10	1	0	0	0	0
황마잎	7	1	200	1	0	0	0	0
보라반짝이극악염색시극악	7	1	1000	1	0	0	0	0
빙고 하3	7	1	1000	1	0	0	0	0
황색돌조각	7	0	0	1	0	0	0	0
응원비서	7	0	1	1	1	1	0	0
태백의두루마리7	7	1	1	0	0	0	0	0
여우고기	7	1	4	1	0	0	0	0
용궁의정기5	7	1	300	1	0	0	0	0
초급방어강화부적	7	1	100	1	0	0	0	0
황금송판자	7	1	400	1	0	0	0	0
마서의두루마리19	7	1	1	0	0	0	0	0
요술구슬	7	1	100	1	0	0	0	0
오년숙성백이십세주	7	1	20000	1	0	0	0	0
1등승선권	7	1	500	1	0	0	0	0
연갈목각인형	7	1	1000	1	0	0	0	0
황호박보석	7	1	3770	1	0	0	0	0
연녹잎호박	7	1	275	1	0	0	0	0
선후의두루마리11	7	1	1	0	0	0	0	0
조제'보물상자(8)	7	1	10000	0	0	0	0	0
연날리기38	7	1	100	1	0	0	0	0
널뛰기66	7	1	100	1	0	0	0	0
황도톨	7	1	70	1	0	0	0	0
중급비단	7	1	400	1	0	0	0	0
동천패	7	1	100	1	0	0	0	0
제기차기47	7	1	100	1	0	0	0	0
상처입은아기백호	7	0	1	0	0	0	0	0
야자열매	7	1	20	1	0	0	0	0
천황문의열쇠	7	3	25000	1	0	0	0	0
닭의서신	7	0	10	0	0	0	0	0
전략문서	7	1	100	0	0	0	0	0
I777	7	1	300	1	0	0	0	0
강화'대박(2)	7	1	10000	0	0	0	0	0
초코바나나	7	1	400	1	0	0	0	0
초코머핀	7	1	200	1	0	0	0	0
활력충전반찬	7	1	600	1	0	0	0	0
가축양	7	1	100000	1	0	0	0	0
백두흑표범둔갑술법서	7	0	8	1	1	1	0	0
트럼프 클9	7	1	1000	1	0	0	0	0
I812	7	1	300	1	0	0	0	0
I847	7	1	300	1	0	0	0	0
I882	7	1	300	1	0	0	0	0
I917	7	1	300	1	0	0	0	0
I952	7	1	300	1	0	0	0	0
I987	7	1	300	1	0	0	0	0
I1022	7	1	300	1	0	0	0	0
I1057	7	1	300	1	0	0	0	0
