归钦61	7	1	100	1	0	0	0	0
付肺狼滴风付府12	7	1	1	0	0	0	0	0
夸付荤府橇	7	1	2000	1	0	0	0	0
扒饱	7	1	100	1	1	0	0	0
陛篮焊拳	7	1	3000000	1	0	0	0	0
飘烦橇 窍4	7	1	1000	1	0	0	0	0
捞府绊扁	7	1	100	1	0	0	0	0
皆揭茄曹没	7	1	20	1	0	0	0	0
楷家狼滴风付府16	7	1	1	0	0	0	0	0
侩尔狼惯砰	7	1	100	0	0	0	0	0
澄顿扁13	7	1	100	1	0	0	0	0
归龋竿酒	7	0	1	0	0	0	0	0
秦怕家券	7	0	100000	0	0	0	0	0
龋尔捞绊扁	7	1	60	1	0	0	0	0
康旷狼矫	7	1	10	1	0	0	0	0
没苛曝捞	7	1	100	1	0	0	0	0
颇鄂弥碍堪祸矫弥碍	7	1	1000	1	0	0	0	0
柳急狼滴风付府4	7	1	1	0	0	0	0	0
堪祸矫距28	7	1	500	1	0	0	0	0
荤氢畴风狼辉	7	0	50	1	0	0	0	0
配夸瘤籍	7	1	1000	1	0	0	0	0
龋空狼焕	7	1	1	1	0	0	0	0
惑鞭篮鲍	7	1	500	1	0	0	0	0
荐放蓖敌癌贱过辑	7	0	4	1	1	1	0	0
促农辑努倔奔	7	0	1500	1	1	1	0	0
绊鞭己傍碍拳备浇	7	1	10000	1	0	0	0	0
利苛啊风	7	1	500	1	0	0	0	0
泅公敌炼柳	7	0	1	1	0	0	0	0
绊措陛加搬沥'剧	7	1	100	1	0	0	0	0
陛蝴碍堪祸矫距	7	1	9000	1	0	0	0	0
骂弊矾柳晨厚	7	1	100	1	0	0	0	0
楷朝府扁22	7	1	100	1	0	0	0	0
澄顿扁50	7	1	100	1	0	0	0	0
盲笼烹	7	1	10000	1	0	0	0	0
胶其捞靛4	7	1	1000	1	0	0	0	0
荐搁力	7	1	2000	1	0	0	0	0
固肯磊救格阿4	7	0	1	1	0	0	0	0
傈汲	7	1	10000	1	0	0	0	0
坷迫	7	1	2500	1	0	0	0	0
力扁瞒扁31	7	1	100	1	0	0	0	0
笼吝仿氢惑力	7	0	0	1	0	0	0	0
河篮弥碍堪祸矫弥碍	7	1	1000	1	0	0	0	0
呕巴:倔疯富	7	0	1	1	1	1	0	0
募募募内雇倔奔(咯)	7	0	1500	1	1	1	0	0
陛碍价啊瘤	7	1	400	1	0	0	0	0
曹荤帕	7	1	100	0	0	0	0	0
没厚距(措)	7	1	10	1	0	0	0	0
揭阜吧府	7	1	99000	1	0	0	0	0
炔陛龋冠窜眠	7	1	99	1	0	0	0	0
炔陛龋冠喊	7	1	99990	1	0	0	0	0
葫绊 胶7	7	1	1000	1	0	0	0	0
扼饶狼牢屈哭惯	7	0	0	1	0	0	0	0
魂鸥荐堪苟摹	7	1	10000	1	0	0	0	0
刀檬啊瘤	7	1	1000	1	0	0	0	0
唱公阜措	7	1	1000	1	0	0	0	0
怕归狼滴风付府9	7	1	1	0	0	0	0	0
坷斥槛己伙归技林	7	1	38500	1	0	0	0	0
拢篮雀祸必厩堪祸矫必厩	7	1	1000	1	0	0	0	0
瘤苛惫规巩辑	7	0	0	0	0	0	0	0
炼力'焊拱惑磊(10)	7	1	10000	0	0	0	0	0
力捞雀茄苛'缴	7	0	10000	1	0	0	0	0
秦滴狼滴风付府1	7	1	1	0	0	0	0	0
付拌玫脚狼焕	7	1	100	1	0	0	0	0
焊拱惑磊	7	1	100	1	0	0	0	0
碍拳'措冠(4)	7	1	10000	0	0	0	0	0
流炼'焊拱惑磊(1)	7	1	10000	0	0	0	0	0
急饶狼滴风付府13	7	1	1	0	0	0	0	0
炔历器	7	1	400	1	0	0	0	0
努肺滚10	7	1	5000	1	0	0	0	0
河篮堪丰	7	1	90000	1	0	0	0	0
倔澜炼阿格吧捞	7	0	10	1	0	0	0	0
惑贸涝篮捞公扁	7	0	1	0	0	0	0	0
巩绢厘焙敌癌贱过辑	7	0	10	1	0	0	0	0
富赴瘤匙	7	1	800	1	0	0	0	0
锅甸龋免扁6	7	1	100	1	0	0	0	0
港籍	7	1	1000	1	0	0	0	0
力扁瞒扁68	7	1	100	1	0	0	0	0
楷朝府扁59	7	1	100	1	0	0	0	0
澄顿扁87	7	1	100	1	0	0	0	0
豪坷府拳盒	7	1	100	0	0	0	0	0
没锋泅救沥	7	0	1	1	0	0	0	0
绞斥槛己捞归技林	7	1	29700	1	0	0	0	0
蜡滴搁	7	1	10	1	0	0	0	0
魂厘锄伙距力	7	1	400	1	0	0	0	0
庆绢:磺臂捞	7	0	2000	1	1	1	0	0
急青狼倒	7	1	100	1	0	0	0	0
窍疵堪祸矫距	7	1	5000	1	0	0	0	0
葫绊 努K	7	1	7000	1	0	0	0	0
皑	7	1	10	1	0	0	0	0
I797	7	1	300	1	0	0	0	0
绒措侩国格档备	7	1	10000	1	0	0	0	0
焊拱凯艰5	7	1	1	1	0	0	0	0
绢傈狼漠	7	1	1000	1	0	0	0	0
I832	7	1	300	1	0	0	0	0
I867	7	1	300	1	0	0	0	0
I902	7	1	300	1	0	0	0	0
I937	7	1	300	1	0	0	0	0
I972	7	1	300	1	0	0	0	0
I1007	7	1	300	1	0	0	0	0
I1042	7	1	300	1	0	0	0	0
I1077	7	1	300	1	0	0	0	0
I1112	7	1	300	1	0	0	0	0
I1147	7	1	300	1	0	0	0	0
