뇌성빙목'개	14	0	100	100	0	0	0	30	0	0	0	0	0	0	1
진화열참주	14	0	100	100	0	0	0	330	0	0	0	0	0	98	1
강각오연타6	14	208	100	100	32	0	0	44500	0	0	0	0	0	18	0
풀뱀의저주6	14	0	100	100	200	0	0	108	0	0	0	0	0	104	1
금사독공10	14	80	100	100	80	0	0	13700	0	0	0	0	0	313	1
금사의기원'역	14	80	100	100	0	5	0	11400	0	0	0	0	0	312	0
나무껍질피갑9	14	240	100	100	14400	0	0	86	0	0	0	0	0	143	0
M-무형검	14	240	100	100	0	0	0	180	0	0	0	0	0	0	1
백령주'첨	14	0	100	100	0	1	0	270	0	0	0	0	0	85	1
제삼현무의축복	14	160	100	100	2560	5	0	999	0	0	0	0	0	268	0
환웅제팔주'봉	14	0	100	100	40	0	0	1	0	0	0	0	0	0	1
이펙트103	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
각성용랑팔주	14	0	100	100	40	0	0	1	0	0	0	0	0	0	1
청심환보호	14	0	100	100	960	0	0	0	0	0	0	0	0	0	0
평귀환체호위9	14	240	100	100	14400	0	0	159	0	0	0	0	0	143	0
구제의지저귐10	14	0	100	100	0	12	25	40000	0	0	0	0	0	152	0
반월곰할퀴기5	14	32	100	100	0	1	0	0	2100	0	0	0	0	305	1
흑곰할퀴기7	14	32	100	100	0	1	0	0	422	0	0	0	0	305	1
곰돌이할퀴기9	14	32	100	100	0	1	0	0	159	0	0	0	0	305	1
아기곰할퀴기11	14	32	100	100	0	1	0	0	101	0	0	0	0	305	1
아기곰할퀴기	14	32	100	100	0	1	0	0	28	0	0	0	0	305	1
반월곰박치기3	14	8	100	100	0	31	1	0	1800	0	0	0	0	307	1
흑곰박치기5	14	8	100	100	0	31	1	0	348	0	0	0	0	307	1
곰돌이박치기7	14	8	100	100	0	31	1	0	148	0	0	0	0	307	1
진백호령	14	480	100	100	80	0	0	480	0	0	0	0	0	18	0
M-분신	14	0	100	100	5000	0	0	30	0	0	0	0	0	0	0
연홍반짝이강염색	14	0	100	100	28800	0	0	0	0	0	0	0	0	0	0
아기곰박치기9	14	8	100	100	0	31	1	0	86	0	0	0	0	307	1
백구의무장4	14	0	100	100	990	0	0	990	0	0	0	0	0	143	0
용의제오주	14	0	100	100	220	0	0	1	0	0	0	0	0	0	1
곰돌이자기치유5	14	0	100	100	0	0	0	137	0	0	0	0	0	139	0
체회복효력8	14	9999999	100	100	88	0	0	0	0	0	0	0	0	31	0
이무기환혼대법2	14	6400	100	100	0	0	0	13300	0	0	0	0	0	164	0
홍사독공12	14	80	100	100	80	0	0	5060	0	0	0	0	0	313	1
대지의힘	14	0	100	100	1300	0	0	30	0	0	0	0	0	81	0
변색23	14	0	100	100	480	0	0	0	0	0	0	0	0	0	0
이펙트159	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
촌철일살	14	0	100	100	0	0	0	800000	0	0	0	0	0	0	1
M-동귀어진	14	5	100	100	0	0	0	350	0	0	0	0	0	0	1
풀뱀의기원6	14	0	100	100	0	0	0	153	0	0	0	0	0	312	0
포악한외침	14	0	100	100	0	3	0	13169	0	0	0	0	0	0	1
현무환체호위5	14	240	100	100	14400	0	0	21500	0	0	0	0	0	143	0
반탄의짖음6	14	230	100	100	80	0	0	6000	0	0	0	0	0	168	0
자기부활	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
독수리소환	14	1440	100	100	4800	0	0	880	0	0	0	0	0	203	0
이펙트36	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
맹호삼연타8	14	384	100	100	40	0	0	29700	0	0	0	0	0	18	0
홍사의무장	14	0	100	100	1100	0	0	1100	0	0	0	0	0	143	0
소주작의저주5	14	0	100	100	200	0	0	13000	0	0	0	0	0	104	1
맹독수리검'격	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
맹수	14	0	100	100	1240	0	0	240	0	0	0	0	0	102	0
강각연타3	14	520	100	100	20	0	0	41	0	0	0	0	0	18	0
야광연녹강염색	14	0	100	100	28800	0	0	0	0	0	0	0	0	0	0
몽환술	14	0	100	100	5000	0	0	30	0	0	0	0	0	289	1
고두막의기'암	14	8	100	100	0	31	1	0	700	0	0	0	0	0	1
수귀투각무참3	14	637	100	100	0	13	0	0	0	0	0	0	0	24	1
백호무영혈교9	14	16	100	100	0	0	0	50400	0	0	0	0	0	315	1
백호앞발치기10	14	8	100	100	0	31	1	0	42800	0	0	0	0	314	1
유백호앞발치기4	14	8	100	100	0	31	1	0	7800	0	0	0	0	314	1
백엽호앞발치기6	14	8	100	100	0	31	1	0	3100	0	0	0	0	314	1
대호앞발치기8	14	8	100	100	0	31	1	0	950	0	0	0	0	314	1
소호앞발치기10	14	8	100	100	0	31	1	0	165	0	0	0	0	314	1
유호앞발치기12	14	8	100	100	0	31	1	0	108	0	0	0	0	314	1
관매시독4	14	0	100	100	80	0	0	510	0	0	0	0	0	103	1
부활	14	0	100	100	0	0	0	300	0	0	0	0	0	164	0
미믹	14	500	100	100	300	0	0	800	0	0	0	0	0	0	0
