야광갈색강염색시약	7	1	9000	1	0	0	0	0
야광하늘최강염색시최강	7	1	1000	1	0	0	0	0
고대흙인형7	7	1	100	0	0	0	0	0
재봉'대박(6)	7	1	10000	0	0	0	0	0
I816	7	1	300	1	0	0	0	0
I851	7	1	300	1	0	0	0	0
I886	7	1	300	1	0	0	0	0
I921	7	1	300	1	0	0	0	0
I956	7	1	300	1	0	0	0	0
I991	7	1	300	1	0	0	0	0
I1026	7	1	300	1	0	0	0	0
I1061	7	1	300	1	0	0	0	0
I1096	7	1	300	1	0	0	0	0
I1131	7	1	300	1	0	0	0	0
I1166	7	1	300	1	0	0	0	0
초왕	7	1	10000	1	0	0	0	0
행복초콜릿	7	1	50	1	0	0	0	0
별사탕	7	1	200	1	0	0	0	0
연두색극악염색시극악	7	1	1000	1	0	0	0	0
백합63	7	1	100	1	0	0	0	0
연옥석	7	1	50	1	0	0	0	0
포도	7	1	20	1	0	0	0	0
서글픈얼굴	7	0	1500	1	1	1	0	0
담배2	7	1	2000	1	0	0	0	0
의류염색약(1시간)	7	0	1	0	0	1	0	0
불구슬'3성	7	0	1	0	0	0	0	0
동의소출령서	7	0	1	1	1	1	0	0
낙랑의두루마리5	7	1	1	0	0	0	0	0
활력충전통구이	7	1	600	1	0	0	0	0
독사귀용약제	7	0	50	1	0	0	3	80
1차도시락	7	1	1000	1	0	0	0	0
국내성남문비서	7	1	100	1	0	0	0	0
포장된과실	7	0	0	0	0	0	0	0
현무강갑진	7	0	1	1	0	0	0	0
다이아몬드	7	1	50000	1	0	0	0	0
스페이드6	7	1	1000	1	0	0	0	0
흑의환	7	1	20	1	0	0	0	0
감자	7	1	10	1	0	0	0	0
진선의두루마리20	7	1	1	0	0	0	0	0
용섬의발톱	7	1	100	0	0	0	0	0
산양뿔조각	7	1	10000	1	0	0	0	0
쇠조각	7	1	1000	1	0	0	0	0
빙고 스9	7	1	1000	1	0	0	0	0
추석감사선물	7	0	1	1	1	1	0	0
연날리기24	7	1	100	1	0	0	0	0
널뛰기52	7	1	100	1	0	0	0	0
라후의인형몸통	7	0	0	1	0	0	0	0
제기차기33	7	1	100	1	0	0	0	0
야광청색염색시약	7	1	5000	1	0	0	0	0
중급방어강화부적	7	1	100	1	0	0	0	0
벌목'보물상자(7)	7	1	10000	0	0	0	0	0
