파쇄의으르렁거림12	14	0	100	100	200	0	0	176	0	0	0	0	0	104	1
충성의방어7	14	1160	100	100	160	0	0	1300	0	0	0	0	0	36	0
M-신령지익	14	960	100	100	240	0	0	390	0	0	0	0	0	0	0
보라반짝이최강염색	14	0	100	100	691200	0	0	0	0	0	0	0	0	0	0
M-천기충전	14	1440	100	100	0	0	0	30000	0	0	0	0	0	0	0
이펙트179	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
노정난무	14	0	100	100	0	2	0	30	0	0	0	0	0	0	1
금사의기원2	14	24	100	100	0	0	0	6600	0	0	0	0	0	312	0
반월곰자기치유4	14	0	100	100	0	0	0	2010	0	0	0	0	0	139	0
계시판지정2	14	980	100	100	0	0	0	3000	0	0	0	0	0	0	0
M-탈명사식'지	14	960	100	100	0	0	0	350	0	0	0	0	0	0	1
호격참	14	0	100	100	0	0	0	1400	0	0	0	0	0	0	1
바람의기원	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
무한대전기마중장변신	14	0	100	100	2400	0	0	200	0	0	0	0	0	0	0
이펙트56	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
M-파현무진	14	120	100	100	0	0	0	600	0	0	0	0	0	0	0
유현무불파갑	14	240	100	100	32	0	0	5400	0	0	0	0	0	160	0
대호잔영	14	0	100	100	11520	0	0	180	0	0	0	0	0	36	0
용신의보호	14	4800	100	100	800	0	0	700	0	0	0	0	0	144	0
혼절의지저귐3	14	0	100	100	200	0	0	1900	0	0	0	0	0	212	1
금사독공8	14	80	100	100	80	0	0	11900	0	0	0	0	0	313	1
연두색최강염색	14	0	100	100	691200	0	0	0	0	0	0	0	0	0	0
백의약염색	14	0	100	100	480	0	0	0	0	0	0	0	0	0	0
신의사자후	14	0	100	100	0	0	0	1	0	0	0	0	0	0	0
한나라자객대장의기원	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
금사의저주3	14	0	100	100	200	0	0	1320	0	0	0	0	0	104	1
금사의기원'역10	14	80	100	100	0	5	0	28000	0	0	0	0	0	312	0
바위피갑6	14	240	100	100	14400	0	0	143	0	0	0	0	0	143	0
파쇄의으르렁거림	14	0	100	100	200	0	0	115	0	0	0	0	0	104	1
반월곰할퀴기3	14	32	100	100	0	1	0	0	1800	0	0	0	0	305	1
흑곰할퀴기5	14	32	100	100	0	1	0	0	348	0	0	0	0	305	1
곰돌이할퀴기7	14	32	100	100	0	1	0	0	148	0	0	0	0	305	1
아기곰할퀴기9	14	32	100	100	0	1	0	0	86	0	0	0	0	305	1
반월곰박치기11	14	8	100	100	0	31	1	0	3000	0	0	0	0	307	1
반월곰박치기	14	8	100	100	0	31	1	0	1500	0	0	0	0	307	1
흑곰박치기3	14	8	100	100	0	31	1	0	274	0	0	0	0	307	1
곰돌이박치기5	14	8	100	100	0	31	1	0	137	0	0	0	0	307	1
강아지의기원9	14	0	100	100	0	0	0	119	0	0	0	0	0	142	0
만파지독	14	480	100	100	64	7	0	500000	0	0	0	0	0	131	1
극진뢰격참주'첨	14	0	100	100	0	1	0	420	0	0	0	0	0	119	1
이중공격	14	0	100	100	5000	0	0	30	0	0	0	0	0	1	0
M-금수	14	0	100	100	1240	0	0	60	0	0	0	0	0	0	0
체회복효력6	14	9999999	100	100	88	0	0	0	0	0	0	0	0	31	0
소매치기잡기	14	16	100	100	0	31	2	1	0	0	0	0	0	272	1
아기곰박치기7	14	8	100	100	0	31	1	0	72	0	0	0	0	307	1
사운드112	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
환웅제팔주'선	14	0	100	100	0	5	0	1	0	0	0	0	0	0	0
이펙트112	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
각성용겸팔노	14	0	100	100	40	0	0	1	0	0	0	0	0	0	1
창귀환체호위6	14	240	100	100	14400	0	0	385	0	0	0	0	0	143	0
공증의지저귐7	14	1	100	100	0	0	0	0	0	0	0	0	0	91	0
사성선풍각'첨	14	40	100	100	0	1	0	185	0	0	0	0	0	227	1
홍사독공10	14	80	100	100	80	0	0	4220	0	0	0	0	0	313	1
