포악한신수변신	14	0	100	100	2400	0	0	0	0	0	0	0	0	0	0
게시판쓰기풀기	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
맹독수리검'술	14	0	100	100	160	0	0	1	0	0	0	0	0	0	1
귀문검공	14	0	100	100	0	0	0	900	0	0	0	0	0	0	1
지룡의재앙5	14	408	100	100	200	7	0	53000	0	0	0	0	0	104	1
아기곰자기치유8	14	0	100	100	0	0	0	79	0	0	0	0	0	139	0
삼적안의기원11	14	0	100	100	0	0	0	6700	0	0	0	0	0	142	0
사자후궁사	14	120	100	100	0	0	0	3200	0	0	0	0	0	205	0
보중청심환보호	14	0	100	100	1920	0	0	0	0	0	0	0	0	0	0
삼적안의기원'역9	14	72	100	100	0	5	0	12058	0	0	0	0	0	147	0
보라강염색	14	0	100	100	28800	0	0	0	0	0	0	0	0	0	0
반월곰할퀴기7	14	32	100	100	0	1	0	0	2400	0	0	0	0	305	1
흑곰할퀴기9	14	32	100	100	0	1	0	0	496	0	0	0	0	305	1
곰돌이할퀴기11	14	32	100	100	0	1	0	0	170	0	0	0	0	305	1
곰돌이할퀴기	14	32	100	100	0	1	0	0	115	0	0	0	0	305	1
아기곰할퀴기3	14	32	100	100	0	1	0	0	43	0	0	0	0	305	1
반월곰박치기5	14	8	100	100	0	31	1	0	2100	0	0	0	0	307	1
흑곰박치기7	14	8	100	100	0	31	1	0	422	0	0	0	0	307	1
곰돌이박치기9	14	8	100	100	0	31	1	0	159	0	0	0	0	307	1
이펙트150	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
귀문기원'태	14	0	100	100	0	0	0	1000	0	0	0	0	0	0	0
실뱀의기원9	14	0	100	100	0	0	0	93	0	0	0	0	0	312	0
아기곰박치기11	14	8	100	100	0	31	1	0	101	0	0	0	0	307	1
변색14	14	0	100	100	480	0	0	0	0	0	0	0	0	0	0
소현무환체호위8	14	240	100	100	14400	0	0	13900	0	0	0	0	0	143	0
소주작파공참10	14	24	100	100	0	1	0	50310	0	0	0	0	0	311	1
금사독공2	14	80	100	100	80	0	0	6500	0	0	0	0	0	313	1
갈매기의눈	14	480	100	100	4800	0	0	480	0	0	0	0	0	194	0
이펙트27	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
맹호연타11	14	456	100	100	52	0	0	460	0	0	0	0	0	18	0
청룡의기원'역12	14	56	100	100	0	5	0	350000	0	0	0	0	0	312	0
유주작의저주	14	0	100	100	200	0	0	3500	0	0	0	0	0	104	1
아기곰박치기	14	8	100	100	0	31	1	0	28	0	0	0	0	307	1
출두	14	0	100	100	0	0	0	30	0	0	0	0	0	40	0
적호의기원투	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
파천검무	14	240	100	100	0	0	0	0	0	0	0	0	0	59	1
마계천신둔갑술	14	0	100	100	720	0	0	2500	0	0	0	0	0	323	0
시약무장	14	0	100	100	1480	0	0	0	0	0	0	0	0	0	0
체회복효력10	14	9999999	100	100	88	0	0	0	0	0	0	0	0	31	0
지옥참	14	0	100	100	0	0	0	1778	0	0	0	0	0	0	1
공력주입	14	0	100	100	0	0	0	90	0	0	0	0	0	156	0
폭염귀화	14	0	100	100	0	3	0	30	0	0	0	0	0	0	1
문잠김지정	14	0	100	100	0	0	0	30	0	0	0	0	0	0	0
용천제육격	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
나락혈풍	14	0	100	100	0	2	0	30	0	0	0	0	0	0	1
천선의저주	14	0	100	100	5000	0	0	60	0	0	0	0	0	0	1
구제의전음4	14	0	100	100	0	12	1	5000	0	0	0	0	0	152	0
지룡의기원5	14	24	100	100	0	0	0	72000	0	0	0	0	0	312	0
인무주	14	0	100	100	0	0	0	60	0	0	0	0	0	0	1
관매시독6	14	0	100	100	80	0	0	730	0	0	0	0	0	103	1
고천노의분노	14	8	100	100	0	31	1	0	700	0	0	0	0	0	1
수귀투각무참5	14	619	100	100	0	13	0	0	0	0	0	0	0	24	1
백호무영혈교11	14	16	100	100	0	0	0	53000	0	0	0	0	0	315	1
백호앞발치기12	14	8	100	100	0	31	1	0	45200	0	0	0	0	314	1
유백호앞발치기6	14	8	100	100	0	31	1	0	9400	0	0	0	0	314	1
백엽호앞발치기8	14	8	100	100	0	31	1	0	3800	0	0	0	0	314	1
대호앞발치기10	14	8	100	100	0	31	1	0	1170	0	0	0	0	314	1
소호앞발치기12	14	8	100	100	0	31	1	0	176	0	0	0	0	314	1
소호앞발치기2	14	8	100	100	0	31	1	0	121	0	0	0	0	314	1
짙은회색염색	14	0	100	100	2400	0	0	0	0	0	0	0	0	0	0
환웅제육격'검	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
위협의물결	14	104	500	100	80	0	0	28	0	0	0	0	0	8	1
소현무파각진타5	14	2400	100	100	0	3	0	0	0	0	0	0	0	321	1
유현무파각진타7	14	3200	100	100	0	3	0	0	0	0	0	0	0	321	1
현무투각무참9	14	196	100	100	0	13	0	0	0	0	0	0	0	24	1
유현무투각무참3	14	529	100	100	0	13	0	0	0	0	0	0	0	24	1
소백호앞발치기4	14	8	100	100	0	31	1	0	18700	0	0	0	0	314	1
홍사독공4	14	80	100	100	80	0	0	1700	0	0	0	0	0	313	1
회생의울음10	14	7200	100	100	0	0	0	7250	0	0	0	0	0	164	0
금수	14	0	100	100	1240	0	0	60	0	0	0	0	0	33	0
귀문도격'진	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
소현무투각무참11	14	316	100	100	0	13	0	0	0	0	0	0	0	24	1
이펙트83	14	0	100	100	0	0	0	10	0	0	0	0	0	0	0
각성용마육격	14	0	100	100	0	0	0	1	0	0	0	0	0	0	1
현무불파갑4	14	240	100	100	248	0	0	33000	0	0	0	0	0	160	0
현무파각진타3	14	1600	100	100	0	3	0	0	0	0	0	0	0	321	1
강각삼연타7	14	392	100	100	36	0	0	2550	0	0	0	0	0	18	0
망각의포효8	14	192	100	100	0	0	0	154	0	0	0	0	0	42	1
백호무영혈교	14	16	100	100	0	0	0	40000	0	0	0	0	0	315	1
소백호무영혈교3	14	16	100	100	0	0	0	24300	0	0	0	0	0	315	1
백호앞발치기2	14	8	100	100	0	31	1	0	33200	0	0	0	0	314	1
이무기제마전음4	14	24	100	100	0	0	0	20000	0	0	0	0	0	161	3
응원의지저귐2	14	0	100	100	0	0	0	15	0	0	0	0	0	152	0
소현무투각무참	14	436	100	100	0	13	0	0	0	0	0	0	0	24	1
유호앞발치기4	14	8	100	100	0	31	1	0	50	0	0	0	0	314	1
이기어검	14	240	100	100	0	0	0	180	0	0	0	0	0	52	1
주작진	14	240	100	100	480	0	0	1200	0	0	0	0	0	247	1
유백호무영혈교5	14	16	100	100	0	0	0	11900	0	0	0	0	0	315	1
운영자변신마법	14	0	100	100	1240	0	0	60	0	0	0	0	0	0	0
유주작파공참11	14	24	100	100	0	1	0	26000	0	0	0	0	0	311	1
포갑폐격7	14	8	100	100	0	31	2	0	0	0	0	0	0	319	1
마법장파열10	14	80	100	100	32	0	0	1170	0	0	0	0	0	209	1
이무기의재앙6	14	672	100	100	200	7	0	17900	0	0	0	0	0	104	1
강철피갑9	14	240	100	100	14400	0	0	2700	0	0	0	0	0	143	0
진돗개의기원12	14	0	100	100	0	0	0	1930	0	0	0	0	0	142	0
백엽호무영혈교7	14	16	100	100	0	0	0	4900	0	0	0	0	0	315	1
첨살격	14	0	100	100	0	37	3	100	0	0	0	0	0	0	1
