굳초록색비늘남자갑주	26	1	2000	1	0	0	0	0	6000	-18	2	0	200	0	0	0	0	0	0	1	0	10	1	0	0	0	0
산타클로스옷10	26	1	15000	1	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
선행의서제37권	26	1	7	1	0	0	0	0	2000	0	0	0	0	17	0	0	0	0	0	0	0	11	0	0	0	0	2
선행의반지	26	1	17	1	0	0	0	0	2000	-10	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	2
반지13	26	1	50000	1	0	0	0	0	250	-10	0	0	0	0	0	8	0	0	0	0	0	10	10	5	0	0	2
환웅천검'6각	26	0	10000	1	0	0	0	0	30000	0	0	0	8000	0	3	0	0	0	0	0	0	99	25	1	820m1200	920m1300	2
목공연장	26	1	100	1	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	20m25	15m20	2
환웅의방패'7성	26	0	700000	1	0	0	0	0	150000	-8	1	0	6400	6400	2	2	2	0	0	0	0	99	450	5	0	0	2
눈빛털진돗개의정령	26	0	9000000	1	1	1	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1m2	1m2	2
저승사자옷	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
진아광검	26	99	1000000	1	0	0	0	0	5000000	0	5	5	0	0	0	0	0	0	0	1	0	99	0	0	230m270	250m290	2
환웅의머리띠'7성	26	0	700000	1	0	0	0	0	150000	-12	3	0	3200	3200	2	8	12	0	0	0	0	99	60	3	0	0	2
청동여자통옷	26	1	3700	1	0	0	0	0	15000	-20	0	0	0	0	0	0	0	0	0	4	0	56	0	0	0	0	1
뱃사공의장갑	26	0	700000	1	0	0	0	0	150000	-7	2	2	1500	1500	1	1	1	0	0	0	0	99	70	1	0	0	2
과일바구니모자	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
따뜻한털모자(여)	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
돌단검	26	0	1000	1	0	0	0	0	100000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35m47	41m53	2
시연영혼마령봉	26	1	1800	0	0	0	0	0	4000000	0	2	0	0	200	0	0	0	0	0	3	0	50	0	0	4m14	36m45	2
선행백화검	26	70	1777	1	0	0	0	0	30000	0	1	0	0	0	0	0	0	0	0	0	0	60	0	0	75m87	81m93	2
바람홍옥투구	26	1	1000000	1	0	0	0	0	300000	-14	8	8	4000	2000	10	10	10	0	0	0	0	99	2	1	0	0	2
연녹호박팔찌	26	1	10000	1	0	0	0	0	80000	-9	5	4	400	0	0	0	0	0	0	2	0	75	2	1	0	0	2
수정반지3	26	1	3000	1	0	0	0	0	4000	-5	2	2	2000	300	0	1	1	0	0	0	0	56	0	0	0	0	2
용랑제오봉	26	50	10000	1	0	0	0	0	30000	0	3	1	0	0	0	0	0	0	0	3	0	99	0	0	60m75	60m75	2
구리도포546	26	1	10000	1	0	0	0	0	30000	-25	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0
금도포610	26	1	10000	1	0	0	0	0	30000	-29	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	1
환웅의장삼'7성	26	0	700000	1	0	0	0	0	150000	-39	3	0	32000	32000	0	4	4	0	0	0	0	99	60	7	0	0	0
티아라	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
바람태사도	26	0	20000000	1	0	0	0	0	300000	0	10	5	0	0	0	9	0	0	0	2	0	99	0	0	1250m1550	1000m1300	2
황혼의도포	26	1	500000	1	0	0	0	0	200000	-36	0	0	0	750	5	5	15	0	0	3	0	90	0	0	0	0	0
가죽남자갑주	26	1	1500	1	0	0	0	0	21000	-26	0	0	0	0	0	0	0	0	0	1	0	36	0	0	0	0	0
의식의지팡이	26	0	20000	1	0	0	0	0	30000	0	0	0	0	150	0	0	1	0	0	4	0	50	0	0	36m72	36m72	2
연청투구	26	1	70000	1	0	0	0	0	50000	-8	3	2	0	500	0	3	4	0	0	0	0	75	2	1	0	0	2
산타클로스옷23	26	1	15000	1	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
귀문진산궁(손상)	26	0	180000	1	0	0	0	0	3000	0	2	0	0	0	0	0	0	0	0	5	2	99	0	0	200m300	240m360	2
여자표범가죽옷	26	1	10000	1	0	0	0	0	100000	-30	1	0	800	400	0	1	0	0	0	0	0	65	0	0	0	0	1
경원진궁	26	0	100000	1	0	0	0	0	100000	0	1	0	200	100	1	2	0	0	0	5	0	20	0	0	60m75	65m80	2
옛단궁	26	0	1500	1	0	0	0	0	30000	0	3	1	30	0	0	2	0	0	0	5	0	19	0	0	20m35	16m30	2
대붕지옥사노	26	0	3000000	1	0	0	0	0	300000	0	2	0	0	0	1	2	0	0	0	0	0	99	15	0	330m380	330m380	2
PC방:녹호박별도	26	4	10000	0	0	1	0	0	2000000	0	6	1	4000	500	1	0	0	0	0	2	0	10	0	0	290m320	290m320	2
귀문진궁'태	26	0	6000000	1	0	0	0	0	300000	0	6	0	0	0	0	0	0	0	0	5	0	94	0	0	240m360	280m420	2
아기호랑이알	26	0	9000000	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1m2	1m2	2
당예류	26	1	2500	1	0	0	0	0	3000	-1	0	0	100	100	0	0	1	0	0	4	0	20	2	1	0	0	2
현철장갑	26	1	250000	1	0	0	0	0	40000	-6	3	3	250	0	2	0	0	0	0	1	0	50	2	1	0	0	2
암흑둔갑반지	26	0	20000	0	0	1	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
청홍치마	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
쌍극천창	26	0	50000	1	0	0	0	0	1000000	0	5	7	0	0	0	0	0	0	0	2	0	85	0	0	180m320	180m320	2
녹호박반지	26	1	10000	1	0	0	0	0	70000	-6	0	2	200	250	0	0	1	0	0	3	0	75	2	1	0	0	2
태국전통의상(여)	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
중국비단신발(남)	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
선행의서제50권	26	1	7	1	0	0	0	0	2000	0	0	0	30	0	0	0	0	0	0	0	0	11	0	0	0	0	2
옷9	26	1	10	1	0	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
검500	26	0	1	1	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	2
백사도	26	4	100000	1	0	0	0	0	400000	0	0	0	500	250	10	10	10	0	0	0	0	95	0	0	250m300	200m220	2
황금호박별곤	26	4	30000	1	0	0	0	0	4000000	-1	1	0	1000	5000	0	0	2	0	0	3	0	99	0	2	130m160	130m160	2
어콘5	26	1	2000000	1	0	0	0	0	400000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
재봉생산의복(남)	26	1	10000	0	0	0	0	0	50000	-20	0	0	1000	1000	0	0	0	0	0	0	0	35	0	0	0	0	0
진'천부연궁	26	0	2000000	1	0	0	0	0	500000	0	5	2	3000	1500	4	4	0	0	0	5	0	99	0	0	390m600	300m400	2
환웅의통옷'9성	26	0	700000	1	0	0	0	0	150000	-41	3	0	100000	100000	0	5	5	0	0	0	0	99	100	9	0	0	1
목도'참	26	0	0	0	0	1	0	0	30000	0	2	1	100	0	1	1	0	0	0	0	0	5	0	0	75m100	75m100	2
신장투구	26	1	10000	1	0	0	0	0	20000	-8	1	1	200	200	2	2	2	0	0	0	0	30	2	1	0	0	2
산타모자	26	1	1000	1	0	0	0	0	50000	-2	0	0	12	25	0	0	0	0	0	0	0	0	10	0	0	0	2
악마안경	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
