선행의서제15권	26	1	7	1	0	0	0	0	2000	0	0	0	0	5	0	0	0	0	0	0	0	11	0	0	0	0	2
선행의서제79권	26	1	7	1	0	0	0	0	2000	0	0	0	0	39	0	0	0	0	0	0	0	11	0	0	0	0	2
페즈(남)	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
꽃장식여자갑옷	26	1	1000	1	0	0	0	0	3000	-23	0	0	200	100	0	0	0	0	0	0	0	30	0	0	0	0	1
청동남자갑옷	26	1	4000	1	0	0	0	0	41000	-30	0	0	0	0	0	0	0	0	0	2	0	56	0	0	0	0	0
파란신발주머니	26	0	3000	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1m2	1m2	2
보라궁의	26	1	80	1	0	0	0	0	7000	-15	0	0	0	0	0	0	0	0	0	5	0	16	0	0	0	0	1
강철남자투구4	26	1	20000	1	0	0	0	0	30000	-10	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
환웅의도복'5성	26	0	700000	1	0	0	0	0	150000	-42	2	0	3200	3200	5	7	0	0	0	0	0	99	160	3	0	0	1
환웅의두건'7성	26	0	700000	1	0	0	0	0	150000	-12	7	7	0	0	3	11	3	0	0	0	0	99	240	4	0	0	2
토끼슬리퍼(여)	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
정화의방패	26	1	3000	1	0	0	0	0	100000	-7	0	0	300	300	2	2	2	0	0	0	0	50	0	0	0	0	2
옷13	26	1	10	1	0	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
여자특전복'황	26	0	0	1	1	1	0	0	29292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
흰색축구화(여)	26	0	0	1	1	1	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
바람홍옥팔찌	26	1	1000000	1	0	0	0	0	300000	-12	4	4	4000	1000	9	18	0	0	0	2	0	99	2	1	0	0	2
적호박별도	26	4	10000	1	0	0	0	0	2000000	0	6	1	4000	500	0	1	0	0	0	2	0	99	0	0	290m320	290m320	2
사연갈팔찌	26	1	10000	1	0	0	0	0	50000	-7	0	1	500	100	1	5	0	0	0	2	0	56	2	1	0	0	2
청동손목보호대	26	1	10000	1	0	0	0	0	20000	-5	0	0	100	100	1	1	1	0	0	0	0	56	2	1	0	0	2
마력의반지7	26	1	5000	1	0	0	0	0	8000	0	0	0	0	600	0	0	0	0	0	3	0	76	0	0	0	0	2
장창	26	17	400	1	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36m66	36m72	2
파란색도포524	26	1	10000	1	0	0	0	0	30000	-35	0	0	500	0	0	0	0	0	0	1	0	85	0	0	0	0	0
