379	16	흑곰	흑곰자기치유4	흑곰자기치유3	2	3	1	1	3	18	33	8	34	44	24	47	24
380	16	흑곰	흑곰자기치유5	흑곰자기치유4	2	3	1	1	4	18	43	8	38	49	27	52	27
381	16	흑곰	흑곰자기치유6	흑곰자기치유5	2	3	1	1	5	18	53	8	42	54	30	58	30
382	16	흑곰	흑곰자기치유7	흑곰자기치유6	2	3	1	1	6	18	63	8	46	59	33	63	33
383	16	흑곰	흑곰자기치유8	흑곰자기치유7	2	3	1	1	7	18	73	8	50	64	35	69	35
384	16	흑곰	흑곰자기치유9	흑곰자기치유8	2	3	1	1	8	18	83	8	53	69	38	74	38
385	16	반달가슴곰	반월곰자기치유	흑곰자기치유	2	4	1	1	9	27	3	8	30	38	21	40	21
386	16	반달가슴곰	반월곰자기치유2	반월곰자기치유	2	4	1	1	1	27	13	8	34	43	23	45	23
387	16	반달가슴곰	반월곰자기치유3	반월곰자기치유2	2	4	1	1	2	27	23	8	37	48	26	51	26
388	16	반달가슴곰	반월곰자기치유4	반월곰자기치유3	2	4	1	1	3	27	33	8	41	53	29	56	29
389	16	반달가슴곰	반월곰자기치유5	반월곰자기치유4	2	4	1	1	4	27	43	8	45	58	32	61	32
390	16	반달가슴곰	반월곰자기치유6	반월곰자기치유5	2	4	1	1	5	27	53	8	49	63	35	67	35
391	16	반달가슴곰	반월곰자기치유7	반월곰자기치유6	2	4	1	1	6	27	63	8	53	68	38	72	38
392	16	반달가슴곰	반월곰자기치유8	반월곰자기치유7	2	4	1	1	7	27	73	8	57	73	40	78	40
393	16	반달가슴곰	반월곰자기치유9	반월곰자기치유8	2	4	1	1	8	27	83	8	60	78	43	83	43
394	16	곰돌이	위협의으르렁거림	0	2	2	0	6	0	9	23	9	26	29	16	31	16
395	16	곰돌이	위협의으르렁거림2	위협의으르렁거림	2	2	1	3	1	9	53	9	36	44	25	48	25
396	16	곰돌이	위협의으르렁거림3	위협의으르렁거림2	2	2	1	3	2	9	83	9	47	59	33	65	33
397	16	흑곰	위협의으르렁거림4	위협의으르렁거림3	2	2	1	3	3	9	23	9	30	39	21	42	21
398	16	흑곰	위협의으르렁거림5	위협의으르렁거림4	2	2	1	3	4	9	53	9	42	54	30	58	30
399	16	흑곰	위협의으르렁거림6	위협의으르렁거림5	2	2	1	3	5	9	83	9	53	69	38	74	38
400	16	반달가슴곰	위협의으르렁거림7	위협의으르렁거림6	2	2	1	3	6	9	23	9	37	48	26	51	26
401	16	반달가슴곰	위협의으르렁거림8	위협의으르렁거림7	2	2	1	3	7	9	53	9	49	63	35	67	35
402	16	반달가슴곰	위협의으르렁거림9	위협의으르렁거림8	2	2	1	3	8	9	83	9	60	78	43	83	43
403	16	반달가슴곰	반월곰의도발	0	2	4	0	1	0	27	18	10	36	45	25	48	25
404	16	반달가슴곰	반월곰의도발2	반월곰의도발	2	4	1	1	1	27	38	10	43	55	30	59	30
405	16	반달가슴곰	반월곰의도발3	반월곰의도발2	2	4	1	1	2	27	58	10	51	65	36	70	36
406	16	반달가슴곰	반월곰의도발4	반월곰의도발3	2	4	1	1	3	27	78	10	59	75	42	80	42
407	16	아기새	성파주	0	1	1	0	1	0	0	3	1	9	9	9	9	9
408	16	아기새	성파주2	성파주	1	1	1	1	1	0	11	1	11	11	15	11	13
409	16	아기새	성파주3	성파주2	1	1	1	1	2	0	19	1	13	13	20	13	18
410	16	아기새	성파주4	성파주3	1	1	1	1	3	0	27	1	15	15	25	15	22
411	16	아기새	성파주5	성파주4	1	1	1	1	4	0	35	1	17	17	30	17	26
412	16	아기새	성파주6	성파주5	1	1	1	1	5	0	43	1	19	19	36	19	30
413	16	아기새	성파주7	성파주6	1	1	1	1	6	0	51	1	21	21	41	21	35
