빙고 클4	7	1	1000	1	0	0	0	0
녹색염색시약	7	1	5000	1	0	0	0	0
구년숙성오백세주	7	1	49500	1	0	0	0	0
처연의두루마리3	7	1	1	0	0	0	0	0
붉은열쇠	7	1	10	1	0	0	0	0
해마의심장	7	1	500	1	0	0	0	0
펼친종이	7	1	20	1	0	0	0	0
중급필살강화부적	7	1	100	1	0	0	0	0
제기차기4	7	1	100	1	0	0	0	0
상급철괴	7	1	500	1	0	0	0	0
다이아몬드7	7	1	1000	1	0	0	0	0
산늑대고기	7	1	20	1	0	0	0	0
이백만전	7	1	2000000	1	0	0	0	0
오철	7	1	1000	1	0	0	0	0
잡화상물건	7	0	1	0	0	0	0	0
황동가루	7	1	500	1	0	0	0	0
중간화살깃	7	1	5000	1	0	0	0	0
화살나무가지	7	1	400	1	0	0	0	0
짚뭇회오리	7	0	100	1	0	0	0	0
대지의토템	7	1	5	1	0	0	0	0
청비약(소)	7	1	10	1	0	0	0	0
녹호박단추	7	1	77	1	0	0	0	0
녹호박별	7	1	77770	1	0	0	0	0
먹음직스러운치즈	7	0	10	1	0	0	0	0
쵸코막대과자	7	0	1	1	1	1	0	0
장미약염색시약	7	1	1000	1	0	0	0	0
씰3	7	1	100000	1	0	0	0	0
연날리기32	7	1	100	1	0	0	0	0
널뛰기60	7	1	100	1	0	0	0	0
제기차기41	7	1	100	1	0	0	0	0
미완웅안목각3	7	0	1	1	0	0	0	0
하트Q	7	1	7000	1	0	0	0	0
고천노대대로변신시약	7	1	50	1	0	0	0	0
단황	7	1	1000	1	0	0	0	0
레벨지침	7	1	1	1	0	0	0	0
빙고 다10	7	1	5000	1	0	0	0	0
잉어	7	1	10	1	0	0	0	0
채광주문서(1)	7	1	10000	0	0	0	0	0
건강한아기원숭이	7	1	100	0	0	0	0	0
국광	7	1	2000	1	0	0	0	0
이성금강퇴수련의서	7	1	1000	0	0	0	0	0
검정최강염색시최강	7	1	1000	1	0	0	0	0
식인종전사둔갑술법서	7	0	14	1	1	1	0	0
세월의시만들기	7	1	10	0	0	0	0	0
검조각	7	1	1000	1	0	0	0	0
홍화잎	7	1	200	1	0	0	0	0
연갈색강염색시약	7	1	9000	1	0	0	0	0
